Year,Scenario,TAZ,car,hh,population,gil0,gil1,gil2,gil3,gil4,gil5,working,industry,other,service,workplace,LenOrig1,superZone,IntExt,schoolage,pensioner,Students
2040,2040_max,218,452.7,512.3,1862,261.6,298,203.6,234.5,570.4,293.9,218.9,361.4,30.8,112.6,504.9,12.3,2,2,0,0,0
2040,2040_max,219,1805.2,1613.7,4841,680.2,774.8,529.2,609.7,1482.9,764.1,2900.9,156.4,86.8,413.1,656.3,12.7,2,2,470,160,56.98
2040,2040_max,220,1630.9,1457.8,4373.4,614.5,700,478.1,550.8,1339.7,690.3,2566.9,195.5,108.6,516.6,820.7,12.1,2,2,520,570,95.43
2040,2040_max,221,1374.6,1271.1,3686.2,517.9,590,403,464.3,1129.2,581.8,1913.9,127.9,71,337.8,536.7,11.7,2,2,580,620,80.43
2040,2040_max,222,1961.7,2104.7,5260.6,739.2,841.9,575.1,662.5,1611.5,830.4,3006,172.5,95.8,455.7,723.9,11.3,2,2,870,600,114.79
2040,2040_max,223,1402.6,1012.6,3761.1,528.5,602,411.2,473.7,1152.1,593.7,2172.9,177.6,98.6,469,745.1,10.9,2,2,650,400,82.07
2040,2040_max,224,0,0,0,0,0,0,0,0,0,0,271.6,150.8,717.4,1139.7,11,2,2,0,0,0
2040,2040_max,225,3559,2534.8,9543.8,1341,1527.5,1043.4,1202,2923.5,1506.4,5747.4,1695.7,941.7,4479.5,7116.7,10.7,2,2,2630,910,265.56
2040,2040_max,226,0,0,0,0,0,0,0,0,0,0,447.7,484.7,442,1374.4,10.7,2,2,0,0,0
2040,2040_max,227,0,0,0,0,0,0,0,0,0,0,756.8,819.3,747.1,2323.1,10.4,2,2,0,0,0
2040,2040_max,228,0,0,0,0,0,0,0,0,0,0,529.8,573.5,523,1626.2,11.5,2,2,0,0,0
2040,2040_max,229,408.4,619.4,1407.1,237.1,247.9,140.2,163.4,409,209.4,796.1,148.9,62.1,170.6,381.5,11.2,2,2,170,150,0
2040,2040_max,230,1699.2,1019.3,4303.6,476.5,582,449.3,694.8,1591.5,509.5,2152.6,401.5,81.2,375.6,858.3,11.2,2,2,855.7,223.23,87.74
2040,2040_max,231,2923.2,1645.3,7403.9,819.8,1001.3,773,1195.3,2738,876.6,4030.4,517.8,104.7,484.5,1107.1,10.8,2,2,1021.1,266.37,104.7
2040,2040_max,232,2106.3,987.3,3859.5,378.8,463.1,357.9,599.3,1549.4,511,2582.5,363.4,359.8,712.6,1435.8,10.7,2,2,1186,260,128
2040,2040_max,233,1543.9,948.6,3912.9,466.8,566.1,432,586,1445.7,416.3,2147.4,154.2,221.6,506.7,882.6,10.4,2,2,1204.5,163.17,83.23
2040,2040_max,234,0,0,0,0,0,0,0,0,0,0,43.8,19.6,51.8,115.2,11.9,2,2,0,0,0
2040,2040_max,235,2432.7,1304.3,6166.2,735.6,892.1,680.7,923.5,2278.2,656.1,3383.8,411.3,591.1,1351.2,2353.6,12.1,2,2,1898,257.11,131.16
2040,2040_max,236,2231.2,1413.7,5654.5,674.5,818,624.3,846.9,2089.2,601.6,3103.4,50.8,73,167,290.8,11.7,2,2,1606,217.56,110.98
2040,2040_max,237,711.7,805.4,2927.6,349.2,423.5,323.2,438.5,1081.6,311.5,344.1,320.9,143.7,380.1,844.7,10.9,2,2,0,0,0
2040,2040_max,238,711.7,805.4,2927.6,349.2,423.5,323.2,438.5,1081.6,311.5,344.1,320.9,143.7,380.1,844.7,11.4,2,2,0,0,0
2040,2040_max,239,2734.6,1482,6040.4,734.4,869.1,636.7,972.1,2106.9,721.2,3247.1,972.9,288.2,845.4,2106.5,11.5,2,2,1842.21,318,154.98
2040,2040_max,240,4392.4,2426.3,9417,1144.9,1355,992.5,1515.5,3284.7,1124.4,5215.8,1179.1,349.4,1024.6,2553.1,11.1,2,2,1807.45,312,152.06
2040,2040_max,241,2445.2,1636.7,5939.3,722.1,854.6,626,955.9,2071.6,709.2,0,1229.4,364.3,1068.3,2662,11,2,2,0,0,0
2040,2040_max,242,4734.6,2119.6,9836.6,914.9,1194.7,1017.1,1681.4,3814.7,1213.8,6455.6,1194.7,354,1038.1,2586.8,11.7,2,2,2020,420,286
2040,2040_max,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,2,2,0,0,0
2040,2040_max,244,958.7,1084.9,3943.3,554.1,631.1,431.1,496.6,1208,622.4,463.5,304.6,136.4,360.9,801.9,14.4,2,2,0,0,0
2040,2040_max,245,0,0,0,0,0,0,0,0,0,0,858.5,358,983.6,2200,12.5,2,2,0,0,0
2040,2040_max,301,5069.6,2880.3,13806.3,2547.4,2773.4,1725.7,1649.1,4049.8,1060.9,6882.9,254.7,453.3,2432.5,3140.4,10.8,3,2,2840,620,151
2040,2040_max,302,0,0,0,0,0,0,0,0,0,0,9022.8,382.4,387.4,9792.5,10.6,3,2,0,46.2,0
2040,2040_max,303,1448.3,1612.3,3637.2,469.5,529.7,355.2,419.9,1150.6,712.3,2057.6,898.2,543,1517.8,2958.8,10.6,3,2,580,428,91.15
2040,2040_max,304,1425.5,1257.8,3580,462.1,521.4,349.6,413.3,1132.5,701.1,2217.6,194.3,66.7,184.1,445.1,10.5,3,2,750,347.8,97.12
2040,2040_max,305,2790.4,1341.7,6389.4,1178.9,1283.5,798.6,763.2,1874.2,491,2850.6,283.1,288,1488.7,2059.8,10.4,3,2,1070,138,52
2040,2040_max,306,2492.2,1297.1,4966.1,916.3,997.6,620.7,593.2,1456.7,381.6,3399,3288.2,79.9,688.6,4056.9,10.4,3,2,870,100,81
2040,2040_max,307,1001.3,604,1999.2,368.9,401.6,249.9,238.8,586.4,153.6,1119.5,354.5,79,238.5,672.1,10.4,3,2,240,40,0
2040,2040_max,308,0,0,0,0,0,0,0,0,0,0,2577.4,574.5,1734,4885.8,10.3,3,2,0,0,0
2040,2040_max,309,1577,744,2814.2,519.2,565.3,351.8,336.1,825.5,216.3,2000.8,36.7,37.5,499.1,573.4,10.3,3,2,560,30,80
2040,2040_max,310,5320.7,2607.6,11329.5,2090.4,2275.9,1416.1,1353.2,3323.2,870.6,6935.2,3705.8,90.1,776.1,4572.1,11.9,3,2,2530,370,248
2040,2040_max,311,570.8,281.6,1502.1,247.1,262.2,153.7,182.4,481.2,175.5,688.7,236.4,52.7,159,448.1,11.3,3,2,130,10,0
2040,2040_max,312,1105.1,681.1,2511.4,463.4,504.5,313.9,300,736.7,193,1442.6,529.9,118.1,356.5,1004.6,11,3,2,400,50,0
2040,2040_max,313,2746,1737.8,7385,986.5,1134,788.2,1141.8,2548.8,785.8,4251.8,631.5,328.3,604.4,1564,10.9,3,2,1686.4,214.2,125.12
2040,2040_max,314,2299.6,1639.9,6029.1,832.9,940.4,631.4,948.2,2028.6,647.5,3622.2,157.3,224.4,568.9,950.4,10.3,3,2,1968.6,249.9,168.81
2040,2040_max,315,4818.7,2482.1,12983.3,1675,1972.9,1433.3,2022.4,4498.3,1381.4,7157.5,757.2,733.6,1694.6,3185.3,11.4,3,2,2620,340,253
2040,2040_max,316,2463.3,1462.2,7312.5,1081.3,1217,812.2,1143.9,2345.9,712.2,3918.7,132.4,205.3,692,1029.7,11.5,3,2,1376.1,138.6,118.47
2040,2040_max,317,2494.4,1345.9,6040.1,1028.2,1145.6,748.9,813.1,1713.3,591,4023,390.6,65.2,500.7,956.5,11.2,3,2,1250,210,112
2040,2040_max,318,3818.8,1992.6,7551,667.8,859.8,717.8,1188.8,2913.2,1203.6,4408.8,652.6,353.2,1239.1,2244.9,10.8,3,2,1880,700,310
2040,2040_max,319,0,0,0,0,0,0,0,0,0,0,6310.9,267.5,270.9,6849.3,11.1,3,2,0,0,0
2040,2040_max,320,0,0,0,0,0,0,0,0,0,0,7452.2,315.9,319.9,8087.9,12,3,2,0,0,0
2040,2040_max,321,3067.6,2120.3,7654.5,988.1,1114.8,747.5,883.7,2421.3,1499.1,912.1,669.9,122.6,349,1141.6,12.4,3,2,0,0,0
2040,2040_max,322,0,1649.1,5953.5,768.5,867.1,581.4,687.3,1883.3,1166,709.4,521.1,95.4,271.5,887.9,12.6,3,2,0,0,0
2040,2040_max,323,2128.1,1781.4,5344.3,689.9,778.4,521.9,617,1690.6,1046.7,3250.6,626.8,378.9,1059.1,2064.7,11.7,3,2,580,760,106.61
2040,2040_max,324,1569,1717.6,3940.3,508.6,573.9,384.8,454.9,1246.4,771.7,2390.2,128,77.4,216.4,421.8,10.2,3,2,570,760,98.75
2040,2040_max,325,1805.6,1563.6,4534.6,585.3,660.4,442.8,523.5,1434.4,888.1,2962.1,187.7,113.5,317.2,618.3,11.7,3,2,490,410,72.16
2040,2040_max,326,1112.1,866.8,2792.9,360.5,406.8,272.8,322.4,883.5,547,1818.6,237.2,143.4,400.8,781.3,11.7,3,2,440,410,69.99
2040,2040_max,327,1823.3,1352.9,4579,591.1,666.9,447.2,528.6,1448.5,896.8,2899.4,1316,795.6,2223.9,4335.3,14.5,3,2,810,580,114.75
2040,2040_max,328,2030.2,1835.5,5098.6,658.1,742.6,497.9,588.6,1612.8,998.5,3387.8,543.2,328.4,918,1789.5,12.5,3,2,970,620,127.77
2040,2040_max,329,900.9,688.6,2262.4,292,329.5,220.9,261.2,715.7,443.1,1454.9,52.2,31.6,88.2,172,12.6,3,2,370,330,56.7
2040,2040_max,330,1431.1,1026.8,3593.9,463.9,523.4,351,414.9,1136.9,703.9,2369.4,111.1,67.2,187.7,366,12.4,3,2,900,240,90.07
2040,2040_max,331,4686.4,4526.7,11769.4,1519.2,1714.1,1149.4,1358.7,3723,2305,6208.5,441.6,267,746.2,1454.7,10.4,3,2,1150,800,134.28
2040,2040_max,332,2225.9,1825.3,5590,721.6,814.1,545.9,645.3,1768.3,1094.8,3225.6,253.1,153,427.7,833.7,10.2,3,2,1520,420,151.65
2040,2040_max,333,1306,1520.6,5489.4,708.6,799.5,536.1,633.7,1736.4,1075.1,654.1,640.6,117.2,333.7,1091.6,10.2,3,2,0,0,0
2040,2040_max,334,3078.5,2277,8280.1,1106.1,1271.4,883.8,1280.1,2857.7,881,4508.4,788.7,410.1,754.9,1953.5,10.3,3,2,1934.4,245.7,143.52
2040,2040_max,335,2085.8,1662.2,5610.3,749.4,861.5,598.8,867.4,1936.3,596.9,3229.5,576.6,299.8,551.9,1428.2,10.3,3,2,1339.2,170.1,99.36
2040,2040_max,336,4518.2,3221.8,11844.8,1636.4,1847.5,1240.5,1862.8,3985.4,1272.1,7116.7,366,522.2,1323.8,2211.8,10.2,3,2,1891.4,240.1,162.19
2040,2040_max,337,1293.4,822.6,3837.7,567.5,638.7,426.2,600.4,1231.1,373.8,2057.6,81.1,125.8,424.1,631.1,10.2,3,2,1125.9,113.4,96.93
2040,2040_max,338,2143.3,1363.1,6361,940.6,1058.7,706.5,995.1,2040.6,619.6,3409.5,115,178.4,601.4,895,10.2,3,2,1668,168,143.6
2040,2040_max,401,3415.7,1941.7,8068.9,1036.3,1218.6,882.7,1290.5,2806.4,834.3,4683.8,200.4,29.6,934.2,1164.1,10.2,4,1,2040,260,126
2040,2040_max,402,3276.1,2510.1,13044.4,1794.6,2018.2,1344.4,2031.9,4558.6,1296.6,4933,790,256,835.6,1881.9,10.2,4,1,2120,255,175
2040,2040_max,403,6079.9,4126.4,14564.4,1878.9,2164.6,1510.8,2249.3,5211.1,1549.6,7856.7,253,155.1,408.6,816.6,10.2,4,1,2072.62,269.82,198.67
2040,2040_max,404,2569.7,1723.2,6580.1,803.8,938.6,671.6,1004.1,2422.4,739.6,3463.2,553.2,197.5,919.1,1670.4,10.2,4,1,1445.84,223.01,141.24
2040,2040_max,405,5119,2953.4,12011.1,1323,1593.2,1201.9,1824.9,4585.8,1482.2,7473,211.6,202.4,595.8,1009.8,10.3,4,1,2033.33,401.54,162.5
2040,2040_max,406,3526.4,2034.5,8274.3,911.4,1097.6,828,1257.2,3159.1,1021.1,5148,542.4,267.3,813.5,1623.1,10.5,4,1,2033.33,401.54,162.5
2040,2040_max,407,3407.7,2373.6,7994.8,880.6,1060.5,800,1214.7,3052.4,986.6,4974.7,422.4,1018,1549.1,2989.5,11.8,4,1,2133.33,421.29,170.49
2040,2040_max,408,1619.5,912,3800.4,418.6,504.1,380.3,577.4,1451,469,2364.3,728.5,840.1,1355.1,2923.4,10.7,4,1,833.33,164.57,66.6
2040,2040_max,409,1916.8,1249.3,4497.3,495.4,596.6,450,683.3,1717.1,555,2798.3,583.3,479.6,912.3,1975.3,10.5,4,1,1200,236.97,95.9
2040,2040_max,410,780,402,1407.1,259.6,282.7,175.9,168.1,412.7,108.1,896,206.1,0,0,206.1,10.5,4,1,290,10,0
2040,2040_max,411,2079.1,1592.9,3951.6,543.7,611.4,407.3,615.5,1380.9,392.8,3130.6,239.3,77.5,253.1,570.1,10.4,4,1,2120,255,175
2040,2040_max,412,2229,1490.1,5339.1,688.8,793.5,553.8,824.5,1910.3,568.1,2880.5,244.8,150.1,395.4,790.2,10.5,4,1,1485.38,193.37,142.38
2040,2040_max,413,2275.8,1486.8,5451.7,703.3,810.3,565.5,842,1950.6,580.1,2940.9,950,582.6,1534.2,3066.3,10.4,4,1,1519.92,197.87,145.69
2040,2040_max,414,1901.3,1265.1,4554.6,587.6,676.9,472.5,703.4,1629.6,484.6,2457,282.9,173.5,457,913.3,10.4,4,1,1243.57,161.89,119.2
2040,2040_max,415,5539.1,3394.3,13269,1711.8,1972.1,1376.4,2049.2,4747.6,1411.8,7158,676.2,414.7,1092.1,2182.7,10.8,4,1,2970.75,386.74,284.76
2040,2040_max,416,123.6,134.9,517.5,66.8,76.9,53.7,79.9,185.2,55.1,44.3,790,484.5,1275.8,2549.9,10.4,4,1,0,0,0
2040,2040_max,417,1676.7,1004.1,4015.7,518.1,596.8,416.6,620.2,1436.8,427.3,1812,550.5,337.6,889,1776.8,10.7,4,1,726.48,140.31,103.31
2040,2040_max,418,1715.4,1129.4,4391.7,536.4,626.5,448.2,670.2,1616.7,493.6,2311.9,369.2,131.8,613.4,1114.8,10.3,4,1,1204.87,185.84,117.7
2040,2040_max,419,2758.3,1765.6,7062.5,862.7,1007.4,720.8,1077.8,2599.9,793.8,3717.3,593.6,211.9,986.2,1792.3,10.3,4,1,1239.29,191.15,121.06
2040,2040_max,420,0,0,0,0,0,0,0,0,0,0,14.8,14.1,41.6,70.5,11.9,4,1,0,0,0
2040,2040_max,421,2609,1374.2,6121.1,674.2,811.9,612.5,930,2337,755.3,3808.8,156.6,149.8,441,747.4,11.6,4,1,1633.33,322.55,130.53
2040,2040_max,422,4713.3,2966.9,11059.1,1218.2,1466.9,1106.6,1680.3,4222.4,1364.7,6880.6,402.1,463.7,748,1613.8,11.8,4,1,1366.67,269.89,109.22
2040,2040_max,423,2196.4,1288.3,5153.6,567.7,683.6,515.7,783,1967.7,636,3206.4,910.4,748.6,1424.1,3083.4,11.5,4,1,666.67,131.65,53.28
2040,2040_max,501,1432,1381.6,4144.9,452.1,515.2,352.3,479.9,1342.9,1002.4,2567.3,57.8,39.3,179.4,276.5,11.4,5,1,850,360,104.09
2040,2040_max,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,5,1,0,0,0
2040,2040_max,503,2477.8,2458.8,7171.6,782.3,891.5,609.5,830.3,2323.6,1734.4,4098.2,801.9,221.6,970.7,1994.3,11.1,5,1,440,830,79.9
2040,2040_max,504,1834.4,1810,5309.4,579.2,660,451.3,614.7,1720.2,1284,3265.5,83.4,103.6,838,1025,11,5,1,540,820,97.74
2040,2040_max,505,1588.9,1576.8,4599,501.7,571.7,390.9,532.5,1490.1,1112.2,2636.7,244.6,280.8,189.5,714.7,10.8,5,1,610,870,97.25
2040,2040_max,506,845.1,815.4,2446.1,266.8,304.1,207.9,283.2,792.5,591.6,1483,38.1,58.5,203.5,300.1,10.7,5,1,330,360,50.34
2040,2040_max,507,722.1,696.6,2089.9,228,259.8,177.6,242,677.1,505.4,1248.8,90.7,21.5,386.3,498.5,11.3,5,1,310,290,43.01
2040,2040_max,508,713.9,729.2,2066.2,225.4,256.8,175.6,239.2,669.4,499.7,1237.7,0,22.7,394.8,417.5,11.1,5,1,330,330,42.52
2040,2040_max,509,927.2,1238.6,2683.6,292.7,333.6,228.1,310.7,869.5,649,1237.7,40.3,0,359.2,399.5,11.2,5,1,220,890,55.22
2040,2040_max,510,1345.6,1507.7,3894.8,424.9,484.2,331,450.9,1261.9,941.9,2252.3,73.7,244.6,1695.8,2014.1,11.5,5,1,530,690,80.15
2040,2040_max,511,1349.7,1519.3,3906.7,426.2,485.6,332,452.3,1265.7,944.8,2341.5,28.1,23.4,469.8,521.3,11.7,5,1,510,700,80.39
2040,2040_max,512,1169.2,1240.9,3384.2,369.2,420.7,287.6,391.8,1096.5,818.5,2051.6,53.9,67,330.7,451.5,12,5,1,410,530,69.64
2040,2040_max,513,1998,2124.3,5782.9,630.8,718.9,491.5,669.5,1873.6,1398.6,3512.3,133.7,262,584.1,979.7,11.5,5,1,760,930,119
2040,2040_max,514,549.8,612,1591.2,173.6,197.8,135.2,184.2,515.5,384.8,958.9,72.7,83.4,56.3,212.3,11.3,5,1,230,230,32.74
2040,2040_max,601,2898.5,2223,6391.1,759.2,842.1,545.3,734.6,2028.1,1481.7,3708.5,1138.4,159.2,463.7,1761.3,11.1,6,1,1290,890,206.68
2040,2040_max,602,2039.4,1190.4,4496.9,534.2,592.5,383.7,516.9,1427,1042.6,2970.5,204.7,90.1,305.2,600,10.9,6,1,720,520,145.14
2040,2040_max,603,1857.9,1479.4,4096.7,486.7,539.8,349.6,470.9,1300,949.8,2363,12.8,1011.9,995,2019.7,11,6,1,530,880,122.73
2040,2040_max,604,3125.5,4071,10535,1251.5,1388.1,898.9,1210.9,3343,2442.5,2380.9,471.2,126.3,2213.8,2811.3,11.1,6,1,0,0,0
2040,2040_max,605,1686,1342.5,3717.6,441.6,489.8,317.2,427.3,1179.7,861.9,2230.9,66.6,284.9,1140.9,1492.4,11.5,6,1,510,690,117.39
2040,2040_max,606,2268.5,1591.5,5001.9,594.2,659.1,426.8,574.9,1587.2,1159.7,3014.5,214.7,75,377.7,667.4,11.6,6,1,780,880,157.95
2040,2040_max,607,2667,2886.8,5880.6,698.6,774.8,501.8,675.9,1866.1,1363.4,3395.3,34.2,78.7,637.8,750.7,11.2,6,1,820,1290,185.69
2040,2040_max,608,1629.8,1459.9,3593.7,426.9,473.5,306.6,413.1,1140.4,833.2,2111.2,46.7,120,317.4,484,11,6,1,530,620,113.48
2040,2040_max,609,1072.9,0,2365.8,281,311.7,201.9,271.9,750.7,548.5,1469.1,24.2,77.8,331.7,433.8,11.2,6,1,360,360,74.7
2040,2040_max,610,1062.7,0,2343.2,278.4,308.7,199.9,269.3,743.6,543.3,1425.6,148.1,149.7,1578.1,1875.9,11.2,6,1,370,370,73.99
2040,2040_max,611,970.7,788.6,2140.4,254.3,282,182.6,246,679.2,496.3,1251.5,126.4,41.4,517.6,685.5,11.2,6,1,320,340,67.59
2040,2040_max,612,2048.8,1853.3,4517.5,536.7,595.2,385.5,519.3,1433.5,1047.4,2633.6,197,549.2,2719.3,3465.5,13.1,6,1,680,800,142.65
2040,2040_max,613,0,0,0,0,0,0,0,0,0,0,5500,0,0,5500,12.6,6,1,0,0,0
2040,2040_max,701,0,0,0,0,0,0,0,0,0,0,4943.5,77,864.5,5885,12.6,7,1,0,0,0
2040,2040_max,702,2906.4,2532.8,6706.4,827.4,910,578.9,794.3,2114.7,1481.1,3845.5,1304.5,5.2,1104,2413.6,12.2,7,1,930,1150,173.84
2040,2040_max,703,1932.2,1470.1,4410.2,544.1,598.4,380.7,522.4,1390.7,974,2813.8,202.4,4.9,241.7,449.1,12.7,7,1,620,560,115.58
2040,2040_max,704,1133.2,705.4,2586.4,319.1,350.9,223.3,306.3,815.5,571.2,1584.5,0,3388.5,2502.8,5891.4,12.4,7,1,330,550,76.73
2040,2040_max,705,2416.6,2005.7,5515.8,680.5,748.4,476.2,653.3,1739.3,1218.1,3388.3,457.4,35,766.4,1258.8,12.1,7,1,730,800,144.55
2040,2040_max,706,1107.2,918.9,2527.1,311.8,342.9,218.2,299.3,796.9,558.1,1442.1,92.8,19.1,814.4,926.3,12.9,7,1,320,470,66.23
2040,2040_max,707,2033.4,1881.5,4641.1,572.6,629.7,400.6,549.7,1463.5,1025,2731.7,357.9,13.6,1406.4,1777.8,12.8,7,1,610,740,121.63
2040,2040_max,708,2384.7,2102.9,4896.2,604,664.4,422.7,579.9,1543.9,1081.3,3247.6,240,28.2,602,870.2,13.7,7,1,770,820,142.64
2040,2040_max,709,3071.4,3042.2,7010.2,864.8,951.2,605.2,830.3,2210.5,1548.2,4173.8,832,28.5,2662.6,3523.1,13.7,7,1,970,1110,183.71
2040,2040_max,710,591.1,528.8,1400,172.7,190,120.9,165.8,441.5,309.2,299.7,0,124.5,249.1,373.6,13.8,7,1,0,0,0
2040,2040_max,711,2226.8,1694.2,5082.5,627,689.6,438.8,602,1602.7,1122.4,2882.5,0,34.8,643.4,678.1,13.4,7,1,870,340,108.89
2040,2040_max,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,7,1,0,0,0
2040,2040_max,713,193.8,171.4,459,56.6,62.3,39.6,54.4,144.7,101.4,0,18.4,12.8,30.1,61.2,13.4,7,1,0,0,0
2040,2040_max,714,346.6,224.1,784.2,94.5,107.6,73.5,94.2,233.4,181,421.4,325.9,34.7,226,586.7,13.1,7,1,330,100,0
2040,2040_max,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,7,1,0,0,0
2040,2040_max,716,839.3,1115.3,2953.1,364.3,400.7,254.9,349.8,931.2,652.2,632.1,236.4,164.8,386.9,788.1,13.2,7,1,0,0,0
2040,2040_max,717,839.3,1115.3,2953.1,364.3,400.7,254.9,349.8,931.2,652.2,632.1,236.4,164.8,386.9,788.1,13.3,7,1,0,0,0
2040,2040_max,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,7,1,0,0,0
2040,2040_max,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,7,1,0,0,0
2040,2040_max,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,7,1,0,0,0
2040,2040_max,721,0,0,0,0,0,0,0,0,0,0,0,2140,1783.3,3923.3,12.6,7,1,0,50,1.91
2040,2040_max,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,7,1,0,0,0
2040,2040_max,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,7,1,0,0,0
2040,2040_max,724,472.9,423,1120,138.2,152,96.7,132.7,353.2,247.3,239.7,89.6,62.5,146.7,298.9,12.9,7,1,0,0,0
2040,2040_max,725,582.5,774.1,2049.6,252.9,278.1,176.9,242.8,646.3,452.6,438.7,164,114.4,268.5,546.9,12.2,7,1,0,0,0
2040,2040_max,726,1793.9,1520.7,4094.3,505.1,555.6,353.4,484.9,1291.1,904.2,2532.4,241,22.5,165.3,428.8,12,7,1,630,460,107.3
2040,2040_max,727,278.3,0,611.5,98.5,112.1,76.4,78.5,162.2,83.7,351,181.9,14.9,225.8,422.4,12.6,7,1,110,100,0
2040,2040_max,801,1210.7,899.8,2399.6,289.2,329.3,224.7,288.2,714.3,553.9,1333,27.5,33,456.7,517.2,11.6,8,1,480,260,80.1
2040,2040_max,802,3097.7,1797,6139.7,739.9,842.4,575,737.4,1827.5,1417.3,3088.7,390.6,0,3224.5,3615.1,12.1,8,1,1590,650,204.94
2040,2040_max,803,3727,3300.5,7386.9,890.2,1013.6,691.9,887.2,2198.8,1705.2,4430.2,34.5,74,815.2,923.7,12.5,8,1,680,1030,179.75
2040,2040_max,804,3037.7,2946.3,6020.7,725.6,826.1,563.9,723.2,1792.1,1389.8,3576.3,305.3,230.2,994.4,1530,12,8,1,770,950,180.87
2040,2040_max,805,1898.4,1254.2,3762.7,453.4,516.3,352.4,451.9,1120,868.6,2221.7,93.8,9.3,401.5,504.6,11.5,8,1,710,500,125.6
2040,2040_max,806,2648.7,2147.6,5249.7,632.7,720.3,491.7,630.5,1562.6,1211.9,3142.9,114.8,112,1190.5,1417.3,11.3,8,1,820,830,175.23
2040,2040_max,807,1841.6,1173.2,3650,439.9,500.8,341.9,438.4,1086.5,842.6,2265,167.1,16.8,715.2,899.1,11.3,8,1,680,450,121.84
2040,2040_max,808,1727.9,1104.8,3424.7,412.7,469.9,320.8,411.3,1019.4,790.6,2080.8,134.4,85.5,542.1,762,11.7,8,1,560,430,114.32
2040,2040_max,809,2973,2256.7,5892.5,710.1,808.5,551.9,707.8,1754,1360.3,3609.4,325.2,137.6,469.9,932.6,12.3,8,1,810,870,188.39
2040,2040_max,901,1681,1717.9,3972.6,531,592.2,388,495.7,1235.5,730.3,2421.1,71.1,34.5,424.5,530.1,11.6,9,1,620,700,120.23
2040,2040_max,902,2186,1951.6,5165.9,690.4,770.1,504.5,644.6,1606.6,949.7,3135,97.2,382.9,638.7,1118.8,11.4,9,1,680,850,134.71
2040,2040_max,903,2717.1,1814.7,6421.2,858.2,957.2,627.1,801.2,1997,1180.5,3820.1,409.4,662.7,1027,2098.9,11.7,9,1,1140,820,167.44
2040,2040_max,904,3066.1,2717.2,7245.9,968.4,1080.2,707.6,904.1,2253.4,1332.1,4605.9,452.7,425.3,698.3,1576.2,12.4,9,1,590,540,106.7
2040,2040_max,905,0,0,0,0,0,0,0,0,0,0,5172.6,1319,1929.5,8421,11.7,9,1,0,0,0
2040,2040_max,906,3084.9,2471.3,7290.2,974.4,1086.8,712,909.7,2267.2,1340.3,4435.5,232.8,137.5,1831.7,2202,11.6,9,1,1150,930,190.1
2040,2040_max,907,2216.6,2095.3,5238.4,700.1,780.9,511.6,653.6,1629.1,963,3309.2,159.1,193.2,620.1,972.4,12.7,9,1,740,720,136.6
2040,2040_max,908,2466.9,1748.9,5829.8,779.2,869,569.3,727.4,1813,1071.8,3634.3,236.5,462.4,1541.2,2240.1,11.7,9,1,1000,580,152.02
2040,2040_max,909,2078.7,1589.3,4912.5,656.6,732.3,479.8,613,1527.7,903.1,2984.1,122.3,40.4,641.9,804.6,11.6,9,1,700,700,128.1
2040,2040_max,910,4417.1,2879.6,10438.7,1395.2,1556.1,1019.4,1302.5,3246.4,1919.1,6576.8,545.5,683.3,1044.6,2273.3,12,9,1,1660,700,223.47
2040,2040_max,911,517.2,402.1,1225,163.7,182.6,119.6,152.9,381,225.2,218,59.1,29.9,74.5,163.4,12,9,1,0,0,0
2040,2040_max,912,2079.5,2596,7909,1057.1,1179,772.4,986.9,2459.6,1454,1407.8,381.5,193,480.8,1055.3,12.7,9,1,0,0,0
2040,2040_max,913,2860.4,1877.7,6759.7,903.5,1007.7,660.2,843.5,2102.2,1242.7,4241.8,1582.2,101.6,1105.1,2788.9,12.3,9,1,1680,570,204.58
2040,2040_max,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8,9,1,0,0,0
2040,2040_max,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,9,1,0,0,0
2040,2040_max,916,600.2,466.5,1421.4,190,211.9,138.8,177.4,442,261.3,253,68.6,34.7,86.4,189.6,11.2,9,1,0,0,0
2040,2040_max,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,9,1,0,0,0
2040,2040_max,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,9,1,0,0,0
2040,2040_max,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,9,1,0,0,0
2040,2040_max,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,9,1,0,0,0
2040,2040_max,921,2369.8,1782,5600.5,748.5,834.9,546.9,698.8,1741.7,1029.6,3355.7,262.4,424.7,658.1,1345,10.6,9,1,890,660,146.04
