"Scenario","year","supertaz","hh_total","pop","age0_4","age5_9","age10_14","age15_19","age20_24","age25_29","age30_34","age35_39","age40_44","age45_49","age50_54","age55_59","age60_64","age65_69","age70_74","age75up","emp_tot","indus","com_hotel","business","public","education","agri","student","univ","UO_Hi_Ed","pop_emp_employed"
"JTMT",2040,3,36194.0960,161883.6409,17103.8241,17092.4675,16773.8870,15452.1002,13836.2746,12218.1599,11404.0195,11400.0714,9851.6194,8147.3540,6523.2666,5313.6736,4984.9047,4401.4162,3275.9747,4104.6275,24850.8335,537.4346,9151.4185,3663.2531,3300.4872,8198.2402,0.0000,57387.6815,0.0000,0.0000,41067.6078
"JTMT",2040,4,83152.9113,280286.5467,25965.3169,25343.3360,22868.8124,21606.8871,19613.5456,17928.7510,17407.3647,17687.0999,16421.9438,15677.4219,13631.1411,12000.4243,12085.4054,11948.8770,10720.0042,18008.9419,80643.7978,2504.9873,32117.4718,21940.1661,12501.0937,11580.0788,0.0000,71826.1791,9669.4544,5146.7540,117199.8409
"JTMT",2040,5,65435.0097,211254.8541,19972.9569,18607.9687,17255.8834,21585.9601,19443.6967,14941.9356,12126.5229,11816.8845,10737.6783,10721.8830,9899.2495,9201.9385,8979.7811,8295.0085,6950.6050,10716.9015,70305.4739,0.0000,19539.4715,19489.1778,17567.0939,13657.5955,52.1353,61289.8062,27558.0251,14989.3651,85245.4940
"JTMT",2040,6,64937.3030,259312.5791,34621.4194,28725.5528,28478.7466,37476.4784,30243.2700,17978.6991,11614.5425,10174.0686,8816.3129,8750.5243,8440.6631,8040.5924,7715.9276,6169.9719,4771.1492,7294.6603,85642.1435,1539.1816,16752.8835,38825.6227,7101.8415,21422.6141,0.0000,119942.3184,11808.9831,54625.1474,61680.5828
"JTMT",2040,7,74577.2348,348489.6005,37829.6637,36112.9281,33963.2941,31893.4348,29819.6469,26200.7113,23811.5043,22343.7195,19692.2623,17927.2624,13643.7148,12761.3211,11866.5491,10486.8938,7903.0680,12233.6264,61984.7840,6132.1953,21533.9058,7308.9152,7805.9520,18689.0136,514.8021,124596.0255,5037.0070,5374.7238,98231.3026
"JTMT",2040,8,10382.1430,40642.1951,3981.1605,3753.9988,3331.5172,2901.2165,2822.0251,2696.5977,2620.2933,2614.0462,2341.1580,2269.2037,1997.8792,1822.4388,1801.5598,1755.1206,1535.7971,2398.1824,9401.6821,0.0000,3641.4703,2866.2083,1063.6718,1830.3318,0.0000,12706.2907,0.0000,306.3143,17922.1697
"JTMT",2040,9,19662.3637,78617.8259,7927.1071,8443.9895,8153.0082,7763.1603,6452.8374,4523.6416,4298.5350,4789.0371,4851.7609,4960.1309,3953.6335,3032.4651,2636.9628,2206.3876,1853.5424,2771.6266,12110.4560,0.0000,5037.3152,1814.9696,1157.7650,4100.4062,0.0000,28090.2146,0.0000,2157.6647,28220.9742
"JTMT",2045,1,73326.6130,252758.7245,25119.5678,22074.7651,22193.6587,32954.0151,27605.6038,17701.7455,12811.7501,11619.8110,10785.6361,10926.3775,10631.9558,10305.7201,9743.2935,8551.1635,7299.6557,12434.0053,188540.7899,725.6411,60956.0218,66334.7167,37290.1824,23234.2279,0.0000,95859.3878,32436.2100,54415.4569,77595.4630
"JTMT",2045,10,81111.6819,412255.1608,52121.9196,46187.3135,46680.9060,43276.7462,42467.2872,28201.4915,19653.6791,18442.2108,17537.7530,18014.8679,16791.2900,15545.5231,14641.5120,11726.4309,8725.1306,12241.0995,98832.3234,17241.3446,21666.6298,19092.2324,12907.9690,27032.1456,892.0020,185323.5408,0.0000,36813.5368,123360.5153
"JTMT",2045,11,73669.9109,316857.2278,34035.5047,35330.2508,35562.6131,32733.2486,28797.0066,18628.9690,15099.2461,16114.1725,17171.6508,17979.2036,16220.7661,13691.9519,11832.9687,9237.7414,6328.3217,8093.6124,86740.2873,6251.0609,33702.3687,19489.6509,6372.1928,20708.6415,216.3725,140076.6255,0.0000,26503.8981,116130.0751
"JTMT",2045,12,13588.3155,347025.9379,7848.6275,7909.3247,7196.0517,5213.9823,4611.7260,3796.5332,3792.6258,4147.3774,3743.8750,3318.7331,2770.5486,2323.1280,2127.3117,1925.1952,1520.2473,2105.4434,11474.3880,0.0000,4178.0701,1824.5906,1473.7736,3997.9537,0.0000,27508.5166,0.0000,2789.9222,23622.5637
"JTMT",2045,13,21327.0897,370212.5389,16385.1811,15317.2168,12393.4768,7684.3965,7895.4544,6921.9363,6621.1268,6197.5134,4216.3050,3019.9043,2318.6815,2122.0875,2216.6600,1397.4380,828.5207,629.5895,16028.6869,98.9584,3991.9401,3099.3064,2175.7790,6662.7031,0.0000,44968.8640,0.0000,3153.6618,32448.3951
"JTMT",2045,14,22732.4685,113907.5275,9772.8352,10220.7978,9575.0416,7674.4021,7630.6418,6038.1632,5516.4328,5644.2244,5399.7056,5512.6330,5058.7960,4373.0368,3962.7170,3213.6056,2290.4965,2956.7497,19854.9584,2094.9218,6917.7812,3718.1880,2088.5067,4999.8149,35.7458,34521.5450,0.0000,1068.5961,40605.1903
"JTMT",2045,15,0.0000,55054.1398,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"JTMT",2045,16,14190.0258,382376.9075,9165.3594,8687.8142,7446.3265,5501.9767,5111.1173,4120.9724,3800.9049,3655.5023,2809.1572,2214.4235,1889.4735,1709.1995,1680.7641,1220.2575,780.5665,798.3844,12937.7157,182.7679,4235.8415,1594.7691,1827.8408,5096.4964,0.0000,29077.8098,2149.8241,3140.0870,20755.3526
"JTMT",2045,17,17640.9162,107607.5979,17852.3591,16470.0040,15831.8035,12168.3560,9924.7556,5840.9350,4473.1367,4945.5995,4833.6909,3908.5619,2604.4407,1971.6546,1622.2076,1184.1116,890.7113,1108.9959,15316.2190,1439.4772,2333.9413,1247.6078,842.9790,9452.2137,0.0000,62996.6861,841.2355,15164.5909,21480.4506
"JTMT",2045,18,4256.6663,718486.8947,1562.1412,1408.2205,1271.5351,1556.6761,1559.2825,1089.4775,861.8086,721.2229,557.4470,588.1602,682.1817,648.7412,627.2459,481.9585,296.6732,388.1275,2710.6131,0.0000,908.0073,429.3993,355.0613,993.0161,25.1292,6361.6805,0.0000,1263.0686,5696.1218
"JTMT",2045,19,3778.0553,526318.6305,2849.5128,2837.5797,2367.4053,1368.6052,1265.3985,1124.3412,1148.0017,1190.5116,858.4089,629.7811,448.1896,369.0501,355.0843,232.7572,142.3487,98.7795,3066.3606,0.0000,715.4030,426.1615,345.7213,1337.7541,241.3207,8620.4715,0.0000,1120.7228,5893.8642
"JTMT",2045,2,30193.3567,113321.7751,10469.1871,9783.5008,9535.2097,9081.2769,11918.6937,10023.0482,7430.3822,6869.2364,6900.6080,6204.2410,5481.0214,4378.5384,3808.8325,3568.2748,3179.3763,4690.3476,34417.5198,1510.3070,5040.2186,10781.3186,7450.1381,9635.5375,0.0000,33346.9691,25006.5299,148.3604,35608.2253
"JTMT",2045,20,2593.7597,92077.6325,843.9486,1013.0296,1037.1957,911.3560,836.6458,592.6528,539.2925,602.4356,666.5471,732.4508,674.4939,556.0210,474.2058,380.7861,262.4586,329.4398,1801.8362,0.0000,227.2038,177.5237,151.4692,540.6280,705.0116,3714.2254,0.0000,116.2825,4731.7463
"JTMT",2045,21,2754.8811,538527.3982,1667.8859,1964.6058,1767.6612,1030.7321,763.3579,552.2583,669.3881,890.5319,698.7995,530.1494,341.3954,230.0789,171.6284,129.1867,81.9051,44.3032,2156.6684,244.3067,488.6133,244.3067,244.3067,935.1350,0.0000,5844.2406,0.0000,1311.1855,3909.7604
"JTMT",2045,22,47211.9874,799343.4943,23720.6480,24066.6893,21697.6729,15209.2994,18025.7528,13935.8696,11066.2232,11787.8783,10769.8003,9710.3949,8085.8450,6673.0871,6031.1995,4985.1254,3663.2404,4527.7519,49130.0571,11303.0880,8053.1517,9193.5175,3514.3569,17065.9430,0.0000,83178.6583,28117.8302,3444.9342,74768.8492
"JTMT",2045,23,1469.2500,565382.8406,824.4999,849.6993,767.6848,489.9012,493.0247,394.2867,391.4018,403.4949,360.9789,311.5286,245.3750,209.7811,198.9348,160.4413,115.9294,98.2875,1179.8640,301.2582,185.7905,135.5808,92.8953,464.3393,0.0000,3250.3748,0.0000,0.0000,2451.1305
"JTMT",2045,3,40358.5560,180623.6909,17901.1786,17306.6622,17060.3748,17050.7960,15693.2469,14315.1486,12529.0962,11322.7430,11570.8746,10389.9690,8605.1564,6204.2586,5385.8530,5384.6133,3687.2750,6216.4447,27591.3633,662.8181,10649.0642,4218.6177,3845.0856,8215.7777,0.0000,57510.4440,0.0000,0.0000,48700.7458
"JTMT",2045,4,93030.0904,336104.1053,30900.9447,29269.7018,26974.3663,26307.2930,25029.3209,22917.1110,20884.0815,20346.0083,18931.6006,18643.8387,17080.2726,15888.3071,15377.9996,14472.0862,12378.6482,19258.3160,90644.2600,2830.6702,35791.6582,24590.1553,13845.7015,13586.0747,0.0000,83450.0084,11304.3361,6130.8949,142916.7739
"JTMT",2045,5,72913.6897,242011.3992,22706.3197,20752.4956,19272.1738,24880.6057,22758.6327,17659.2134,14045.7163,13344.7298,11966.5230,12028.5886,11405.9041,10934.7069,10748.5835,9769.8906,7963.9201,11773.3954,80996.0292,0.0000,21996.0561,22894.2664,20232.2326,15819.9947,53.4794,69650.1075,32217.4513,17709.6658,98690.4651
"JTMT",2045,6,71493.3375,296157.2454,35584.8416,28760.3203,30630.9531,45146.8152,38632.6028,21772.2346,12352.6668,10256.5338,9063.0989,9958.8446,10677.8550,10669.2008,10485.0868,8047.7622,5796.7575,8321.6714,96170.3476,1688.6002,18521.4037,45096.2762,7852.4395,23011.6281,0.0000,126175.2419,13805.6097,66212.3049,72750.7346
"JTMT",2045,7,77227.4990,364037.0646,36879.6811,34923.5547,34857.5562,33806.9564,31916.6871,27675.2577,23996.0745,22106.3434,20363.0482,19082.0523,16427.7053,13621.1205,12485.3616,11424.8285,9451.6308,15019.2063,66134.7450,6774.9180,22669.8350,8504.7646,8408.3909,19262.0344,514.8021,127430.4749,5888.6487,6603.2850,105872.1348
"JTMT",2045,8,10561.5465,42259.2635,4138.4785,3894.9650,3454.7860,3035.3439,2944.9970,2809.2181,2725.5352,2714.7744,2427.8869,2352.5663,2073.5335,1895.4252,1875.5643,1826.7803,1597.5867,2491.8223,10210.1774,0.0000,3908.2269,3232.1435,1167.9762,1901.8307,0.0000,13186.5083,0.0000,364.8865,18623.1260
"JTMT",2045,9,20606.5569,78304.0982,6456.3116,6619.8295,6855.4016,7811.3665,7450.7753,5413.2544,4150.5800,4023.0794,4175.6485,4541.8629,4455.8056,3967.6927,3726.3149,2991.9265,2225.1644,3439.0845,12899.4183,0.0000,5494.0466,2014.4525,1247.9655,4142.9538,0.0000,28270.9035,0.0000,2570.2444,29718.4217
"JTMT",2050,1,75836.9599,260708.6364,25685.6212,22485.3004,22426.2314,34418.0555,28754.5049,18536.3395,13151.8366,11848.3963,10797.8683,11297.7567,10919.6716,10580.2647,10444.4340,8859.9691,7589.5011,12912.8852,198919.9581,761.0480,63925.2255,70580.9464,39530.3235,24122.4146,0.0000,98481.6203,34552.1552,58419.3294,81114.1121
"JTMT",2050,10,84767.1306,432117.5495,54444.0833,48162.9971,48649.0887,45227.4364,44446.3250,29661.3102,20697.5495,19378.1186,18354.7776,18819.6587,17618.4494,16395.4182,15492.2747,12440.1681,9274.8774,13055.0167,109413.7918,19655.7943,24889.6184,21631.3094,15234.4222,27074.5037,928.1439,185323.5408,0.0000,39012.9939,130830.1366
"JTMT",2050,11,75504.6024,319871.5920,31999.9225,32570.7805,34008.8822,34297.1148,31993.6615,20076.9372,14725.2993,14568.1840,16119.1311,18728.2362,17442.2988,14994.7297,13045.4901,9980.4139,6739.1445,8581.3658,92536.2075,7179.2711,36706.6764,20869.3198,6716.2933,20825.9798,238.6671,140526.8267,0.0000,28912.8220,119284.8273
"JTMT",2050,12,14438.0375,362447.9222,8025.6547,7963.5870,7380.5469,5549.3019,5199.2710,4265.4262,3953.0175,4145.4626,3731.7395,3395.3171,3040.2734,2730.1414,2555.1211,2221.9177,1691.9906,2373.1222,12219.1617,0.0000,4541.3138,1976.1601,1577.4664,4124.2214,0.0000,28356.1270,0.0000,3082.7572,25393.0835
"JTMT",2050,13,23960.2319,395855.9322,18613.2712,17356.6465,14019.0739,8581.4772,8919.5601,7862.3893,7509.1305,7001.2631,4741.2098,3379.0390,2593.8134,2386.6830,2504.8282,1571.4732,928.7124,699.2335,18200.1726,101.3934,4523.9783,3467.8561,2477.5543,7629.3905,0.0000,51608.7539,0.0000,3393.3354,36639.3477
"JTMT",2050,14,24622.0572,123201.0521,10639.5223,11189.9766,10468.4942,8371.4881,8211.2611,6476.0426,6000.7006,6207.5401,5966.8777,6071.9932,5511.4348,4703.3943,4237.0902,3459.1103,2480.2092,3193.7673,21631.0214,2375.6506,7491.7313,3993.0814,2262.0989,5470.7655,37.6938,37781.9356,0.0000,1149.8079,44170.1129
"JTMT",2050,15,0.0000,57359.2914,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"JTMT",2050,16,17074.7654,412488.1523,11265.3129,10959.7687,9464.5133,6624.4552,6004.3751,4830.7308,4591.2088,4621.4889,3582.6127,2778.1255,2259.1962,1979.7552,1905.9391,1387.8000,891.8235,877.8735,15305.6479,229.7206,5072.8110,1885.6815,2192.2778,5925.1570,0.0000,34580.1401,2290.0659,3484.8574,25119.3192
"JTMT",2050,17,18436.1976,112378.5148,18704.9105,17285.9765,16586.1555,12701.8860,10288.9883,6060.1641,4679.1744,5204.3143,5076.7016,4059.3436,2685.9106,2026.7777,1663.9048,1216.3132,916.9929,1142.2164,16040.3469,1722.2067,2516.9969,1391.2742,923.8559,9486.0133,0.0000,62996.6861,896.1127,16287.7175,22671.4712
"JTMT",2050,18,4699.9067,775970.3479,1823.7082,1648.7473,1472.1107,1714.3153,1725.4039,1221.7311,978.6172,825.3166,630.5329,649.2570,740.8096,704.2535,683.1472,521.2547,320.3356,414.0462,2990.3461,0.0000,996.2898,476.6113,393.8050,1083.9008,39.7392,6953.0774,0.0000,1359.0600,6336.5871
"JTMT",2050,19,4002.9251,571656.4705,3016.2618,3000.0048,2501.6013,1451.9683,1341.8194,1192.1968,1216.1115,1258.7547,908.1288,667.1238,475.6191,391.9200,377.4343,247.5779,151.6185,105.9841,3247.1104,0.0000,758.7460,450.6941,365.9318,1417.4514,254.2870,9121.8242,0.0000,1205.8961,6244.5840
"JTMT",2050,2,31359.3172,116917.1158,10271.0561,9935.9931,9438.7735,9156.1627,12479.9986,10908.5540,7746.9504,6761.5876,6508.0098,6450.3825,5492.9124,4839.6060,4010.1967,3762.6954,3345.1194,5809.1175,37491.5370,1664.4497,5412.5139,12258.0154,8107.2101,10049.3478,0.0000,34186.0994,26637.8071,159.6356,38047.7659
"JTMT",2050,20,2872.8145,97442.6106,938.0938,1126.1436,1151.4635,1009.7399,924.8390,654.9763,598.2125,669.5423,740.4008,812.4265,746.4814,613.9474,523.0706,420.5142,290.1899,363.9728,1953.3109,0.0000,252.4973,196.8211,168.3315,556.3514,779.3096,3818.9562,0.0000,125.1198,5240.5291
"JTMT",2050,21,3299.5436,566736.9397,2738.6931,2542.3393,2037.6959,1138.6076,1272.3414,1130.3757,1083.9106,1005.5556,662.7525,450.5411,332.5423,312.4871,336.7399,201.9506,116.1333,73.6910,2577.5231,295.5314,591.0628,295.5314,295.5314,1099.8661,0.0000,6944.0291,0.0000,1410.8337,5120.6493
"JTMT",2050,22,51697.7635,849533.5980,25702.4778,26549.0502,24090.8731,16810.1376,19384.9857,14868.0802,12011.4212,13113.0178,12056.5818,10868.5767,8946.0288,7267.3808,6478.8331,5405.3899,3989.1346,4917.0497,53608.7487,12384.5034,8821.4233,10073.5866,3889.2698,18439.9656,0.0000,90387.5493,29952.0701,3721.0615,82026.0261
"JTMT",2050,23,1600.5000,594009.2589,906.4742,931.9297,839.8960,533.2631,538.4156,432.0305,428.5799,440.9233,392.5612,337.8092,265.8956,227.5514,216.1108,173.7346,125.2955,106.0293,1266.2029,323.1732,204.0530,150.1908,102.0265,486.7594,0.0000,3407.3156,0.0000,0.0000,2670.5648
"JTMT",2050,3,40358.5560,180623.6909,16299.7949,16288.4383,16278.7346,16178.4075,15776.4873,14475.5275,12669.4278,11209.8718,10855.0276,10853.0744,9138.9627,7572.4396,5445.9951,5444.7554,4461.3726,7675.3740,28148.1481,690.5685,10954.3183,4329.6192,3956.0871,8217.5551,0.0000,57522.8858,0.0000,0.0000,51286.3520
"JTMT",2050,4,97952.3688,358833.8816,32967.5878,30996.4389,28200.8925,27599.5800,26759.0291,24642.4444,22679.1695,21645.7169,19690.0239,19725.1489,18492.2127,17372.7220,16595.3476,15604.4155,13323.7407,21020.2906,96169.0822,3019.1970,37707.7277,26065.0205,14529.8266,14847.3105,0.0000,91179.9154,12041.7637,6596.8339,153616.6522
"JTMT",2050,5,76789.8704,258991.1556,24219.3693,22041.8163,20468.3935,26595.0760,24397.0014,18991.4681,15061.3332,14242.3455,12732.1484,12810.4872,12202.3105,11767.3179,11600.1519,10542.2304,8594.4488,12725.2573,87039.7538,0.0000,23419.1665,24745.5080,21767.1683,17053.0874,54.8235,75204.8855,34319.1261,19018.4592,105897.3822
"JTMT",2050,6,76406.8207,318297.2522,38342.3354,30916.0976,32809.9289,48312.8996,41264.4966,23467.9320,13396.7524,11143.9099,9701.0284,10450.7066,11385.6830,11509.9407,11369.0665,8750.7602,6314.9590,9160.7555,102886.5467,1799.1260,19830.1831,48766.5377,8395.1152,24095.5847,0.0000,131504.0217,14706.2055,71584.2182,79056.0579
"JTMT",2050,7,78026.1591,369959.8531,35770.8417,33680.9121,33172.3118,32729.5250,32239.7214,29311.0714,24669.6496,21737.2569,20778.1351,20151.1211,18141.7575,16247.8306,13696.1137,11518.1021,10324.5115,15790.9916,68624.0622,7187.8976,23265.2668,9275.9445,8761.5106,19618.6406,514.8021,129393.6391,6272.7891,7134.1981,113500.2946
"JTMT",2050,8,10716.2091,43878.1362,4298.4694,4038.2387,3580.0502,3154.7212,3062.3692,2922.9433,2832.5925,2817.1911,2516.0277,2437.2779,2150.4403,1969.6690,1950.8694,1899.7006,1660.4639,2587.1118,10617.5475,0.0000,4045.4450,3385.0260,1214.1307,1972.9458,0.0000,13674.7143,0.0000,392.6173,19335.9791
"JTMT",2050,9,21420.3894,81193.5177,6387.5872,6476.0699,6827.7370,8035.7001,7904.4367,5752.7112,4386.9932,3920.2435,4080.6116,4612.6098,4784.9194,4467.5163,4021.8424,3328.7010,2346.9579,3858.8806,13531.7988,0.0000,5870.5932,2173.1786,1324.7788,4163.2483,0.0000,28357.5033,0.0000,2765.5792,31170.7039
