scenario,year,ID,AREA,TAZ_OLD,TAZ_1318_S,TAZ_1318_N,TYPE,CULTURALM,CULTURALL,UNIVERSITY,U_STUDENTS,COLLEGE,CSTUDENTS,YESHIVA,YSTUDENTS,EDUCATIONH,H_CLASS,H_STUDENTS,EDUCATIONE,E_CLASS,E_STUDENTS,OFFICE,MALL,MALL_AREA,STREET,STR_AREA,MARKET,MARKET_ARE,HEALTH,BEDS_HEALT,SOCECO,SECTOR,SECTOR_JEW,SECTOR_ARA,SECTOR_ORT,URBAN,POPULATION,HOUSEHOLDS,HH_JEW,HH_ARAB,HH_ORTO,EMPL_TOT,EMPL_COMM,EMPL_SERV,EMPL_INDU,EMPL_OFFIC,AGE_0_14,AGE_15_19,AGE_20_24,AGE_25_34,AGE_35_64,AGE_65_74,AGE_75,WOMEN,MEN,WORKERS,PARKCOST,PARKWALK,PARKCAP,SOLDIERS,ARMY,MLIC2,MLIC3,MLIC4,MLIC5,MLIC6,FLIC2,FLIC3,FLIC4,FLIC5,FLIC6,GE,GE_NAME,SEMEL,CITY_H,CITY_E,MUNICIPAL,nafa
IPLAN,2025,224,725000,5115,64080,5116,3,0,1,1,767,0,0,0,0,0,0,0,1,43,870,0,0,0,1,1221,0,0,0,0,6,4,0.71,0.29,0,1,4136,1408,2.635564,4.086145,0,761,35,43,684,0,1239,214,262,571,1132,348,370,2057,2079,1677,3,3,1787,0,0,0.01,0.07,0.144,0.281,0.055,0.008,0.055,0.113,0.221,0.043,33,טבעת תיכונה גזרה דר,7000,לוד,LOD,לוד,10
IPLAN,2025,228,242000,5116,64090,5117,3,0,1,0,0,0,0,0,0,0,0,0,1,19,300,0,0,0,1,1689,0,0,0,0,5,4,0.914,0.086,0,1,4686,1595,2.848237,4.415872,0,519,68,451,0,0,879,265,323,635,1533,465,588,2406,2280,2232,3,3,1874,0,0,0.01,0.07,0.144,0.281,0.055,0.008,0.055,0.113,0.221,0.043,33,טבעת תיכונה גזרה דר,7000,לוד,LOD,לוד,10
IPLAN,2025,230,142000,5117,64120,5118,3,0,0,0,0,0,0,0,0,0,0,0,1,24,590,0,0,0,0,0,0,0,0,0,3,4,0.957,0.043,0,1,2838,1115,2.505989,3.885255,0,503,0,503,0,0,616,140,165,393,770,258,496,1465,1373,1287,3,3,1400,0,0,0.01,0.07,0.144,0.281,0.055,0.008,0.055,0.113,0.221,0.043,33,טבעת תיכונה גזרה דר,7000,לוד,LOD,לוד,10
IPLAN,2025,234,253000,5118,64140,5119,3,0,0,0,0,0,0,0,0,1,9,47,1,72,1545,0,0,0,1,927,0,0,0,0,3,4,0.872,0.128,0,1,3023,996,2.897766,4.492661,0,1233,26,426,780,0,728,162,246,422,937,231,297,1551,1472,1401,3,3,1669,0,0,0.01,0.07,0.144,0.281,0.055,0.008,0.055,0.113,0.221,0.043,33,טבעת תיכונה גזרה דר,7000,לוד,LOD,לוד,10
IPLAN,2025,1282,228000,5119,64160,5120,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4347,0,0,0,0,3,4,0.5,0.5,0,1,39,11,3.045276,4.721358,0,412,122,290,0,0,0,0,0,0,0,10,29,26,13,5,3,3,320,0,0,0.01,0.07,0.144,0.281,0.055,0.008,0.055,0.113,0.221,0.043,33,טבעת תיכונה גזרה דר,7000,לוד,LOD,לוד,10
IPLAN,2025,244,483000,5120,64150,5121,3,0,0,0,0,0,0,1,427,1,12,444,1,39,561,0,0,0,1,14401,0,0,0,0,3,4,0.91,0.09,0,1,6420,1821,3.412093,5.290066,0,1037,400,637,0,0,1975,569,465,981,1636,376,418,3083,3337,2595,3,3,2619,0,0,0.01,0.07,0.144,0.281,0.055,0.008,0.055,0.113,0.221,0.043,33,טבעת תיכונה גזרה דר,7000,לוד,LOD,לוד,10
IPLAN,2025,242,455000,5121,64130,5122,3,0,1,0,0,0,0,0,0,1,7,39,1,23,313,0,0,0,1,2004,0,0,0,0,4,4,0.889,0.111,0,1,4931,1526,3.104313,4.812888,0,711,57,654,0,0,1304,336,291,609,1428,324,639,2448,2483,2236,3,3,2015,0,0,0.01,0.07,0.144,0.281,0.055,0.008,0.055,0.113,0.221,0.043,33,טבעת תיכונה גזרה דר,7000,לוד,LOD,לוד,10
IPLAN,2025,225,1200000,5123,64100,5123,3,0,0,0,0,0,0,0,0,0,0,0,1,20,466,0,0,0,1,9444,0,0,0,0,5,4,0.942,0.058,0,1,6176,1705,3.547849,5.500541,0,511,262,249,0,0,1705,500,443,768,1920,303,537,3144,3032,2795,3,3,2029,0,0,0.01,0.07,0.144,0.281,0.055,0.008,0.055,0.113,0.221,0.043,42,טבעת חיצונית גזרה מ,7000,לוד,LOD,לוד,10
IPLAN,2025,236,838000,5122,64110,5124,5,0,0,0,0,0,0,0,0,0,0,0,1,41,842,0,1,3468,1,1776,0,0,0,0,5,4,0.866,0.134,0,1,6613,2182,2.885933,4.474314,0,6841,159,6682,0,0,1545,476,461,853,2125,583,570,3368,3245,2952,3,3,6600,0,0,0.01,0.07,0.144,0.281,0.055,0.008,0.055,0.113,0.221,0.043,33,טבעת תיכונה גזרה דר,7000,לוד,LOD,לוד,10
IPLAN,2025,23,608000,5201,65150,5201,3,0,0,0,0,0,0,0,0,0,0,0,1,18,440,0,0,0,1,1986,0,0,0,0,6,4,0.865,0.135,0,1,4395,1101,3.802205,5.894891,0,392,20,372,0,0,923,289,340,554,1459,385,445,2180,2215,2078,4,5,1364,0,0,0.011,0.07,0.141,0.285,0.053,0.008,0.055,0.111,0.224,0.041,33,טבעת תיכונה גזרה דר,8500,רמלה,RAMLA,רמלה,10
IPLAN,2025,202,333000,5202,65161,5202,3,0,1,0,0,0,0,0,0,0,0,0,1,15,355,0,0,0,1,2360,0,0,0,0,3,4,0.99,0.014,0,1,3135,829,3.776723,5.855385,0,376,69,307,0,0,692,226,237,459,1071,226,224,1596,1539,1456,4,5,1093,0,0,0.011,0.07,0.141,0.285,0.053,0.008,0.055,0.111,0.224,0.041,33,טבעת תיכונה גזרה דר,8500,רמלה,RAMLA,רמלה,10
IPLAN,2025,200,111000,5203,65170,5203,3,0,0,0,0,0,0,0,0,0,0,0,1,17,322,0,0,0,1,806,0,0,0,0,4,4,0.96,0.04,0,1,2766,845,3.228723,5.005772,0,214,25,189,0,0,697,152,188,443,848,207,231,1431,1335,1284,4,5,986,0,0,0.011,0.07,0.141,0.285,0.053,0.008,0.055,0.111,0.224,0.041,33,טבעת תיכונה גזרה דר,8500,רמלה,RAMLA,רמלה,10
IPLAN,2025,19,293000,5204,65130,5204,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,787,0,0,0,0,4,4,0.74,0.26,0,1,3023,923,2.973371,4.609877,0,1330,22,1308,0,0,630,242,244,373,974,224,336,1454,1569,1410,4,5,1842,0,0,0.011,0.07,0.141,0.285,0.053,0.008,0.055,0.111,0.224,0.041,33,טבעת תיכונה גזרה דר,8500,רמלה,RAMLA,רמלה,10
IPLAN,2025,18,388000,5205,65140,5205,3,0,1,0,0,0,0,0,0,1,28,678,1,10,178,0,0,0,0,0,0,0,0,0,4,4,0.579,0.421,0,1,2375,800,2.526397,3.916895,0,464,0,464,0,0,549,171,194,324,696,167,274,1214,1161,1038,4,5,1096,0,0,0.011,0.07,0.141,0.285,0.053,0.008,0.055,0.111,0.224,0.041,33,טבעת תיכונה גזרה דר,8500,רמלה,RAMLA,רמלה,10
IPLAN,2025,243,922000,5206,65050,5206,3,0,1,0,0,0,0,0,0,1,31,796,1,18,461,0,0,0,1,4192,0,0,0,0,6,4,0.954,0.046,0,1,8083,2218,3.58551,5.558931,0,560,118,442,0,0,1833,499,540,1082,2732,681,716,4030,4053,3965,4,5,2626,0,0,0.011,0.07,0.141,0.285,0.053,0.008,0.055,0.111,0.224,0.041,33,טבעת תיכונה גזרה דר,8500,רמלה,RAMLA,רמלה,10
IPLAN,2025,239,336000,5207,65040,5207,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3131,0,3131,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2118,0,0,0,0,0,0,0,0,0,0,0,0,33,טבעת תיכונה גזרה דר,8500,רמלה,RAMLA,רמלה,10
IPLAN,2025,240,290000,5209,65070,5209,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7654,0,0,0,0,3,4,0.43,0.57,0,1,3898,1119,2.778213,4.307307,0,319,311,8,0,0,919,284,274,487,1081,257,596,2031,1867,1527,4,5,1411,0,0,0.011,0.07,0.141,0.285,0.053,0.008,0.055,0.111,0.224,0.041,33,טבעת תיכונה גזרה דר,8500,רמלה,RAMLA,רמלה,10
IPLAN,2025,20,285000,5210,65120,5210,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4976,0,0,0,0,4,4,0.74,0.26,0,1,796,243,2.971125,4.606396,0,444,139,217,0,88,166,63,64,99,256,59,89,383,413,356,4,5,580,0,0,0.011,0.07,0.141,0.285,0.053,0.008,0.055,0.111,0.224,0.041,33,טבעת תיכונה גזרה דר,8500,רמלה,RAMLA,רמלה,10
IPLAN,2025,21,152000,5211,65110,5211,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.939,0.061,0,1,2308,626,3.606196,5.591001,0,195,0,195,0,0,446,153,183,340,773,180,234,1167,1141,1077,4,5,760,0,0,0.011,0.07,0.141,0.285,0.053,0.008,0.055,0.111,0.224,0.041,33,טבעת תיכונה גזרה דר,8500,רמלה,RAMLA,רמלה,10
IPLAN,2025,201,143000,5212,65180,5212,3,0,1,0,0,0,0,0,0,0,0,0,1,16,356,0,0,0,1,316,0,0,0,0,3,4,0.958,0.042,0,1,3029,924,3.228477,5.00539,0,293,9,284,0,0,642,192,229,471,973,246,275,1553,1476,1398,4,5,1128,0,0,0.011,0.07,0.141,0.285,0.053,0.008,0.055,0.111,0.224,0.041,33,טבעת תיכונה גזרה דר,8500,רמלה,RAMLA,רמלה,10
IPLAN,2025,204,373000,5213,65190,5213,3,0,0,1,739,0,0,0,0,1,19,437,1,17,346,0,0,0,0,0,0,0,0,0,3,4,0.977,0.023,0,1,3642,1103,3.275613,5.078469,0,374,0,374,0,0,769,237,263,514,1218,289,351,1796,1846,1681,4,5,1354,0,0,0.011,0.07,0.141,0.285,0.053,0.008,0.055,0.111,0.224,0.041,33,טבעת תיכונה גזרה דר,8500,רמלה,RAMLA,רמלה,10
IPLAN,2025,1114,359000,5214,65162,5214,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2368,0,0,0,0,5,1,1,0,0,1,6940,1826,3.8,0,0,981,99,685,197,0,1747,571,473,751,2461,532,405,3616,3324,3437,4,5,2097,0,0,0.011,0.07,0.141,0.285,0.053,0.008,0.055,0.111,0.224,0.041,33,טבעת תיכונה גזרה דר,8500,רמלה,RAMLA,רמלה,10
IPLAN,2025,199,978000,5215,65230,5215,2,0,0,0,0,0,0,0,0,0,0,0,1,27,649,0,0,0,1,392,0,0,0,0,2,4,0.003,0.997,0,1,3766,782,3.110968,4.823206,0,231,13,218,0,0,1291,422,434,530,920,95,74,1857,1909,1133,4,5,923,0,0,0.011,0.07,0.141,0.285,0.053,0.008,0.055,0.111,0.224,0.041,33,טבעת תיכונה גזרה דר,8500,רמלה,RAMLA,רמלה,10
IPLAN,2025,198,411000,5216,65210,5216,3,0,0,0,0,0,0,0,0,1,30,541,1,36,674,0,0,0,1,587,0,0,0,0,5,4,0.933,0.067,0,1,4346,1179,3.597639,5.577735,0,650,16,634,0,0,957,336,315,608,1407,375,348,2203,2143,2123,4,5,1631,0,0,0.011,0.07,0.141,0.285,0.053,0.008,0.055,0.111,0.224,0.041,33,טבעת תיכונה גזרה דר,8500,רמלה,RAMLA,רמלה,10
IPLAN,2025,17,536000,5217,65200,5217,3,0,1,0,0,0,0,0,0,1,19,441,1,31,671,0,1,22000,1,1055,0,0,0,0,4,4,0.939,0.061,0,1,5111,1426,3.505696,5.435187,0,423,250,173,0,0,1206,325,368,714,1756,386,355,2512,2599,2303,4,5,2279,0,0,0.011,0.07,0.141,0.285,0.053,0.008,0.055,0.111,0.224,0.041,33,טבעת תיכונה גזרה דר,8500,רמלה,RAMLA,רמלה,10
IPLAN,2025,16,510000,5218,65100,5218,3,0,1,0,0,0,0,0,0,1,9,70,1,18,407,0,0,0,1,1728,0,0,0,0,2,4,0.25,0.75,0,1,4304,1078,2.929705,4.542178,0,438,385,53,0,0,1264,436,380,569,1189,211,256,2098,2206,1518,4,5,1436,0,0,0.011,0.07,0.141,0.285,0.053,0.008,0.055,0.111,0.224,0.041,33,טבעת תיכונה גזרה דר,8500,רמלה,RAMLA,רמלה,10
IPLAN,2025,245,204000,5219,65080,5219,8,0,1,0,0,0,0,0,0,1,9,232,1,28,726,0,0,0,1,13006,1,2024,0,0,2,4,0.119,0.881,0,1,1580,359,3.024513,4.689167,0,1586,1577,9,0,0,469,163,127,193,464,75,90,778,802,523,4,5,1810,0,0,0.011,0.07,0.141,0.285,0.053,0.008,0.055,0.111,0.224,0.041,33,טבעת תיכונה גזרה דר,8500,רמלה,RAMLA,רמלה,10
IPLAN,2025,241,391000,5220,65090,5220,8,0,1,0,0,0,0,0,0,1,6,143,1,11,294,0,0,0,1,4632,1,1004,0,0,2,4,0.119,0.881,0,1,851,151,3.86843,5.997566,0,943,941,2,0,0,252,88,69,103,250,40,48,419,432,282,4,5,1019,0,0,0.011,0.07,0.141,0.285,0.053,0.008,0.055,0.111,0.224,0.041,33,טבעת תיכונה גזרה דר,8500,רמלה,RAMLA,רמלה,10
IPLAN,2025,235,144000,5221,65060,5221,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12000,1,1795,0,0,0,0,3,4,0.43,0.57,0,1,433,124,2.784967,4.317778,0,2870,35,2835,0,0,102,31,31,54,120,29,66,225,208,170,4,5,2106,0,0,0.011,0.07,0.141,0.285,0.053,0.008,0.055,0.111,0.224,0.041,33,טבעת תיכונה גזרה דר,8500,רמלה,RAMLA,רמלה,10
IPLAN,2025,238,938000,5222,65031,5222,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,253,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2663,7,10,2647,0,0,0,0,0,0,0,0,0,0,0,0,1,1306,0,0,0,0,0,0,0,0,0,0,0,0,33,טבעת תיכונה גזרה דר,8500,רמלה,RAMLA,רמלה,10
IPLAN,2025,221,1640000,5222,65010,5223,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,916,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3395,25,4,3365,0,0,0,0,0,0,0,0,0,0,0,0,1,1524,0,0,0,0,0,0,0,0,0,0,0,0,33,טבעת תיכונה גזרה דר,8500,רמלה,RAMLA,רמלה,10
IPLAN,2025,237,617000,5222,65032,5224,3,0,0,0,0,0,0,0,0,0,0,0,1,17,506,0,1,19000,1,564,0,0,0,0,2,4,0.319,0.681,0,1,3531,908,2.949806,4.573343,0,854,540,195,120,0,641,275,373,711,1319,123,89,1058,2473,1820,4,5,1582,0,0,0.011,0.07,0.141,0.285,0.053,0.008,0.055,0.111,0.224,0.041,33,טבעת תיכונה גזרה דר,8500,רמלה,RAMLA,רמלה,10
IPLAN,2025,203,415000,5224,65220,5225,3,0,0,0,0,0,0,0,0,0,0,0,1,32,660,0,0,0,1,27,0,0,0,0,5,4,0.89,0.11,0,1,3511,857,3.934964,6.100719,0,112,11,101,0,0,720,234,273,486,1113,307,378,1773,1738,1677,4,5,901,0,0,0.011,0.07,0.141,0.285,0.053,0.008,0.055,0.111,0.224,0.041,33,טבעת תיכונה גזרה דר,8500,רמלה,RAMLA,רמלה,10
IPLAN,2025,222,580000,5223,65240,5226,3,0,1,0,0,0,0,0,0,0,0,0,1,19,447,0,0,0,1,2189,0,0,0,0,7,4,0.992,0.008,0,1,8900,3105,2.858414,4.431649,0,1457,61,1396,0,0,3183,607,505,1171,2990,290,155,4412,4488,3945,4,5,4119,0,0,0.011,0.07,0.141,0.285,0.053,0.008,0.055,0.111,0.224,0.041,33,טבעת תיכונה גזרה דר,8500,רמלה,RAMLA,רמלה,10
IPLAN,2025,591,1370000,5301,81080,5301,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,481,0,481,0,0,0,0,0,0,0,0,0,0,0,0,6,0,331,0,0,0,0,0,0,0,0,0,0,0,0,33,טבעת תיכונה גזרה דר,8300,ראשון לציון,RISHON LEZIYYON,ראשון לציון,11
IPLAN,2025,309,996000,5302,82080,5302,3,0,0,0,0,0,0,0,0,0,0,0,1,24,610,0,0,0,1,292,0,0,0,0,7,1,1,0,0,1,11255,3517,3.2,0,0,1061,8,1053,0,0,1993,606,660,1297,3506,1165,2028,5873,5382,5544,6,7,4276,0,0,0.01,0.056,0.111,0.291,0.092,0.008,0.044,0.087,0.229,0.073,33,טבעת תיכונה גזרה דר,8300,ראשון לציון,RISHON LEZIYYON,ראשון לציון,11
IPLAN,2025,399,650000,5303,82070,5303,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,13490,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6915,375,44,5122,1374,0,0,0,0,0,0,0,0,0,0,6,7,3731,0,0,0,0,0,0,0,0,0,0,0,0,33,טבעת תיכונה גזרה דר,8300,ראשון לציון,RISHON LEZIYYON,ראשון לציון,11
IPLAN,2025,592,1410000,5304,80010,5304,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,785,0,785,0,0,0,0,0,0,0,0,0,0,0,0,6,7,540,0,0,0,0,0,0,0,0,0,0,0,0,33,טבעת תיכונה גזרה דר,8300,ראשון לציון,RISHON LEZIYYON,ראשון לציון,11
IPLAN,2025,335,1410000,5305,81090,5305,2,0,0,0,0,0,0,0,0,0,0,0,1,34,878,0,0,0,1,819,0,0,0,0,8,1,1,0,0,1,4781,1912,2.5,0,0,1062,28,1034,0,0,1267,638,315,531,1572,278,179,2234,2547,2282,6,7,2530,0,0,0.01,0.056,0.111,0.291,0.092,0.008,0.044,0.087,0.229,0.073,33,טבעת תיכונה גזרה דר,8300,ראשון לציון,RISHON LEZIYYON,ראשון לציון,11
IPLAN,2025,10,678000,5306,82010,5306,3,0,0,0,0,0,0,1,281,1,5,114,0,0,0,0,0,0,1,1357,0,0,0,0,2,1,1,0,0,1,5284,1705,3.1,0,0,2161,38,2123,0,0,1066,431,543,892,1517,350,485,2660,2624,2837,6,7,3199,0,0,0.01,0.056,0.111,0.291,0.092,0.008,0.044,0.087,0.229,0.073,33,טבעת תיכונה גזרה דר,8300,ראשון לציון,RISHON LEZIYYON,ראשון לציון,11
IPLAN,2025,442,216000,5307,82030,5307,3,0,1,0,0,0,0,0,0,0,0,0,1,13,326,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,2920,1123,2.6,0,0,1100,0,1100,0,0,479,211,253,449,921,290,318,1489,1431,1592,6,7,1879,0,0,0.01,0.056,0.111,0.291,0.092,0.008,0.044,0.087,0.229,0.073,33,טבעת תיכונה גזרה דר,8300,ראשון לציון,RISHON LEZIYYON,ראשון לציון,11
IPLAN,2025,443,630000,5308,82040,5308,3,0,0,0,0,0,0,0,0,0,0,0,1,18,481,0,0,0,1,4279,0,0,0,0,8,1,1,0,0,1,5922,1692,3.5,0,0,1748,874,874,0,0,839,342,445,841,2065,845,545,2927,2995,3395,6,7,3098,0,0,0.01,0.056,0.111,0.291,0.092,0.008,0.044,0.087,0.229,0.073,33,טבעת תיכונה גזרה דר,8300,ראשון לציון,RISHON LEZIYYON,ראשון לציון,11
IPLAN,2025,7,1240000,5309,82062,5309,6,1,0,0,0,0,0,0,0,1,34,910,0,0,0,1,1,26000,1,97792,1,6474,1,26,0,0,0,0,0,1,0,0,0,0,0,14432,6498,1436,0,6498,0,0,0,0,0,0,0,0,0,0,6,7,11433,0,0,0,0,0,0,0,0,0,0,0,0,33,טבעת תיכונה גזרה דר,8300,ראשון לציון,RISHON LEZIYYON,ראשון לציון,11
IPLAN,2025,405,729000,5310,82061,5310,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8515,910,11,3342,4252,0,0,0,0,0,0,0,0,0,0,6,7,5342,0,0,0,0,0,0,0,0,0,0,0,0,33,טבעת תיכונה גזרה דר,8300,ראשון לציון,RISHON LEZIYYON,ראשון לציון,11
IPLAN,2025,1253,975000,5311,82130,5311,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53802,0,0,0,0,8,1,1,0,0,1,2170,723,3,0,0,2989,1494,598,299,598,597,143,120,230,781,178,121,1096,1074,1053,6,7,1234,0,0,0.01,0.056,0.111,0.291,0.092,0.008,0.044,0.087,0.229,0.073,33,טבעת תיכונה גזרה דר,8300,ראשון לציון,RISHON LEZIYYON,ראשון לציון,11
IPLAN,2025,1,4380000,5312,82090,5312,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,1,0,0,0,0,0,0,0,0,0,0,33,טבעת תיכונה גזרה דר,8300,ראשון לציון,RISHON LEZIYYON,ראשון לציון,11
IPLAN,2025,4,857000,5313,82140,5313,3,0,0,0,0,0,0,0,0,0,0,0,1,16,355,0,0,0,1,554,0,0,0,0,8,1,1,0,0,1,5697,1325,4.3,0,0,373,339,34,0,0,1061,617,663,769,2133,323,131,2833,2864,3245,6,7,1693,0,0,0.01,0.056,0.111,0.291,0.092,0.008,0.044,0.087,0.229,0.073,33,טבעת תיכונה גזרה דר,8300,ראשון לציון,RISHON LEZIYYON,ראשון לציון,11
IPLAN,2025,137,468000,5314,82151,5314,3,0,0,0,0,0,0,0,0,1,44,1286,1,17,396,0,0,0,1,1008,0,0,0,0,8,1,1,0,0,1,5273,1598,3.3,0,0,935,28,907,0,0,926,422,502,730,1895,363,435,2618,2655,2982,6,7,2264,0,0,0.01,0.056,0.111,0.291,0.092,0.008,0.044,0.087,0.229,0.073,33,טבעת תיכונה גזרה דר,8300,ראשון לציון,RISHON LEZIYYON,ראשון לציון,11
IPLAN,2025,6,709000,5315,82152,5315,3,0,0,0,0,0,0,0,0,0,0,0,1,14,355,0,1,7408,1,1731,0,0,0,0,8,1,1,0,0,1,9646,2923,3.3,0,0,400,253,134,13,0,1741,802,838,1130,3497,837,803,4905,4741,5283,6,7,3286,0,0,0.01,0.056,0.111,0.291,0.092,0.008,0.044,0.087,0.229,0.073,33,טבעת תיכונה גזרה דר,8300,ראשון לציון,RISHON LEZIYYON,ראשון לציון,11
IPLAN,2025,5,479000,5316,82050,5316,3,0,0,1,2464,0,0,0,0,1,34,912,0,0,0,0,0,0,1,194,0,0,0,0,8,1,1,0,0,1,5791,1997,2.9,0,0,254,5,249,0,0,1255,417,431,675,2042,553,417,2959,2832,2980,6,7,2163,0,0,0.01,0.056,0.111,0.291,0.092,0.008,0.044,0.087,0.229,0.073,33,טבעת תיכונה גזרה דר,8300,ראשון לציון,RISHON LEZIYYON,ראשון לציון,11
IPLAN,2025,11,400000,5317,82020,5317,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9409,0,0,0,0,4,1,1,0,0,1,3679,1187,3.1,0,0,864,261,603,0,0,708,228,265,547,1202,299,430,1860,1819,1966,6,7,1842,0,0,0.01,0.056,0.111,0.291,0.092,0.008,0.044,0.087,0.229,0.073,33,טבעת תיכונה גזרה דר,8300,ראשון לציון,RISHON LEZIYYON,ראשון לציון,11
IPLAN,2025,1104,727000,5318,81101,5318,3,0,0,0,0,0,0,1,178,1,42,1189,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,5261,2104,2.5,0,0,269,0,269,0,0,1394,702,347,584,1730,306,198,2458,2803,2511,6,7,2208,0,0,0.01,0.056,0.111,0.291,0.092,0.008,0.044,0.087,0.229,0.073,33,טבעת תיכונה גזרה דר,8300,ראשון לציון,RISHON LEZIYYON,ראשון לציון,11
IPLAN,2025,1103,849000,5319,81102,5319,2,0,0,0,0,0,0,0,0,1,18,418,1,12,92,0,0,0,1,1348,0,0,0,0,8,1,1,0,0,1,1481,592,2.5,0,0,369,48,321,0,0,393,198,97,165,487,86,55,692,789,707,6,7,811,0,0,0.01,0.056,0.111,0.291,0.092,0.008,0.044,0.087,0.229,0.073,33,טבעת תיכונה גזרה דר,8300,ראשון לציון,RISHON LEZIYYON,ראשון לציון,11
IPLAN,2025,1170,1110000,5320,80020,5320,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23264,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7271,652,16,2976,3627,0,0,0,0,0,0,0,0,0,0,6,7,4478,0,0,0,0,0,0,0,0,0,0,0,0,33,טבעת תיכונה גזרה דר,8300,ראשון לציון,RISHON LEZIYYON,ראשון לציון,11
IPLAN,2025,1171,1080000,5321,80030,5321,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,340,340,1,0,0,0,0,0,0,0,0,0,0,0,0,88,252,226,114,41,6,7,340,0,0,0.01,0.056,0.111,0.291,0.092,0.008,0.044,0.087,0.229,0.073,33,טבעת תיכונה גזרה דר,8300,ראשון לציון,RISHON LEZIYYON,ראשון לציון,11
IPLAN,2025,12,1230000,5322,80040,5322,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,טבעת תיכונה גזרה דר,8300,ראשון לציון,RISHON LEZIYYON,ראשון לציון,11
IPLAN,2025,1256,1880000,5323,80110,5323,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5166,0,0,0,0,7,1,1,0,0,1,1372,416,3.3,0,0,287,144,144,0,0,244,153,136,161,505,95,78,681,691,772,6,7,462,795,1,0.01,0.056,0.111,0.291,0.092,0.008,0.044,0.087,0.229,0.073,33,טבעת תיכונה גזרה דר,8300,ראשון לציון,RISHON LEZIYYON,ראשון לציון,11
IPLAN,2025,186,327000,5324,80100,5324,3,0,0,0,0,0,0,0,0,1,12,309,1,15,271,0,0,0,1,652,0,0,0,0,7,1,1,0,0,1,6043,2417,2.5,0,0,274,18,256,0,0,1204,343,339,775,2211,697,474,3117,2926,3213,6,7,2610,0,0,0.01,0.056,0.111,0.291,0.092,0.008,0.044,0.087,0.229,0.073,33,טבעת תיכונה גזרה דר,8300,ראשון לציון,RISHON LEZIYYON,ראשון לציון,11
IPLAN,2025,189,428000,5325,80050,5325,3,0,1,0,0,0,0,0,0,1,7,167,1,18,505,0,0,0,1,4127,0,0,0,0,7,1,1,0,0,1,7900,2821,2.8,0,0,982,115,376,491,0,1637,445,405,983,2938,856,636,4063,3837,4197,6,7,3427,0,0,0.01,0.056,0.111,0.291,0.092,0.008,0.044,0.087,0.229,0.073,33,טבעת תיכונה גזרה דר,8300,ראשון לציון,RISHON LEZIYYON,ראשון לציון,11
