TAZ,Agg_taz_nu,super_taz,שם איזור 2020,similar,sector,in_jerusalem_metropolin,jerusalem district,in jerusalem,city,hh2015,newhh1520,newhh2025,newhh2530,newhh3035,newhh3540,newhh1540,hh20,hh25,hh30,hh35,hh40,pop15,pop20,pop25,pop30,pop35,pop40,hhsize15,hhsize20,hhsize25,hhsize30,hhsize35,hhsize40,emp2hh,empd15,empd20,empd25,empd30,empd35,empd40,empi15,empi20,empi25,empi30,empi35,empi40,empe15,empe20,empe25,empe30,empe35,empe40,emp15,emp20,emp25,emp30,emp35,emp40,school16,school20,school25,school30,school35,school40,yeshiva15,yeshiva20,yeshiva25,yeshiva30,yeshiva35,yeshiva40,college15,college20,college25,college30,college35,college40,ind30,htl30,bsn30,pub30,edu30,agr30,ind40,htl40,bsn40,pub40,edu40,agr40,InJerDistrict
6907,69,6,שכונת עטרות ז',,U. Orthodox,yes,jerusalem,yes,ירושלים,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6908,69,6,שכונת עטרות ח',,U. Orthodox,yes,jerusalem,yes,ירושלים,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6909,69,6,שכונת עטרות ט',,U. Orthodox,yes,jerusalem,yes,ירושלים,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6910,69,6,שכונת עטרות י',,U. Orthodox,yes,jerusalem,yes,ירושלים,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7001,700,70,מעלה אדומים הנחלים,,Jewish,yes,yosh,no,מעלה אדומים,1338.469233,0,0,0,0,0,0,1338.469233,1338.469233,1338.469233,1338.469233,1338.469233,3978.877456,3965.65886,3934.064976,3881.482676,3808.019728,3723.94563,2.972707445,2.96283154,2.93922705,2.899941649,2.845055854,2.782242234,,,,,,,,,,,,,,,,,,,,104.6,118.65824,118.6566022,118.6555141,118.6544317,118.6538816,101,101,101,101,101,101,33,33,33,33,33,33,,,,,,,0,35.59665424,11.86555141,35.59665424,35.59665424,0,0,35.59616448,11.86538816,35.59616448,35.59616448,0,0
7002,700,70,מעלה אדומים אבני חושן,,Jewish,yes,yosh,no,מעלה אדומים,355.8424308,0,459,0,0,0,459,355.8424308,814.8424308,814.8424308,814.8424308,814.8424308,1300.519757,1304.516343,2761.303798,2761.303798,2899.368988,3044.337438,3.654763021,3.665994356,3.388757991,3.388757991,3.55819589,3.736105685,,,,,,,,,,,,,,,,,,,,392.25,445.1044118,494.7573223,494.6818025,499.3875943,504.3215185,1828,1828,1828,1828,1828,1828,0,0,0,0,0,0,,,,,,,0,49.46818025,49.46818025,98.9363605,296.8090815,0,0,50.43215185,50.43215185,100.8643037,302.5929111,0,0
7003,700,70,מעלה אדומים מרכז,,Jewish,yes,yosh,no,מעלה אדומים,124.7282747,0,0,0,0,0,0,124.7282747,124.7282747,124.7282747,124.7282747,124.7282747,490.535754,489.3527735,485.0025337,478.2536057,469.3866983,460.2531852,3.932835238,3.923350777,3.888473041,3.834363995,3.7632742,3.690046914,,,,,,,,,,,,,,,,,,,,366.1,415.30384,415.3036145,415.3034901,415.3033803,415.3034278,385,385,385,385,385,385,0,0,0,0,0,0,,,,,,,0,145.3562215,83.06069803,103.8258725,83.06069803,0,0,145.3561997,83.06068557,103.825857,83.06068557,0,0
7004,700,70,מעלה אדומים קרית חינוך,,Jewish,yes,yosh,no,מעלה אדומים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,993.7,1127.25328,1127.25328,1127.25328,1127.25328,1127.25328,1228,1228,1228,1228,1228,1228,0,0,0,0,0,0,,,,,,,0,394.538648,394.538648,169.087992,169.087992,0,0,394.538648,394.538648,169.087992,169.087992,0,0
7011,701,70,מעלה אדומים מצפה נבו,,Jewish,yes,yosh,no,מעלה אדומים,480,400,,0,0,0,400,880,880,880,880,880,2101.634239,4056.605253,4048,4129.848739,4100,4050,4.378404664,4.609778697,4.6,4.69300993,4.659090909,4.602272727,,,,,,,,,,,,,,,,,,,,216.52,246.6287667,284.9778579,301.8766813,317.4101825,330.5903654,511,720,720,720,720,720,278,278,278,278,278,278,,,,,,,0,30.18766813,60.37533626,60.37533626,150.9383406,0,0,33.05903654,66.11807309,66.11807309,165.2951827,0,0
7012,701,70,מעלה אדומים כלי שיר,,Jewish,yes,yosh,no,מעלה אדומים,949.9491104,0,44,,0,0,44,949.9491104,993.9491104,993.9491104,993.9491104,993.9491104,3644.838828,3694.581814,3882.399432,3793.572782,3752.127614,3684.554214,3.836877984,3.889241827,3.906034415,3.816667012,3.774969538,3.70698477,,,,,,,,,,,,,,,,,,,,188.28,233.8722186,254.0431052,275.2670893,291.9998712,306.4759278,212,457.8727073,474.6227847,458.6116852,436.4801762,406.2944274,0,0,0,0,0,0,,,,,,,0,55.05341786,55.05341786,82.58012679,82.58012679,0,0,61.29518556,61.29518556,91.94277834,91.94277834,0,0
7013,701,70,מעלה אדומים המצדים,,Jewish,yes,yosh,no,מעלה אדומים,218.8858939,0,0,0,0,0,0,218.8858939,218.8858939,218.8858939,218.8858939,218.8858939,803.4713992,805.6830342,802.1409061,793.7328888,781.1007378,766.8106318,3.670731745,3.6808358,3.664653267,3.62624048,3.568529356,3.503243714,,,,,,,,,,,,,,,,,,,,26.15,29.73982636,29.73964274,29.73939049,29.73917151,29.73908556,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,8.921817148,11.8957562,5.947878098,2.973939049,0,0,8.921725669,11.89563423,5.947817113,2.973908556,0,0
7014,701,70,מעלה אדומים כלי שיר דרום,,Jewish,yes,yosh,no,מעלה אדומים,525.8956342,0,300,300,,,600,525.8956342,825.8956342,1125.895634,1125.895634,1125.895634,1686.766269,1698.261512,2760.700797,3827.983597,3900,3900,3.207416376,3.229274787,3.34267513,3.399945324,3.463908982,3.463908982,,,,,,,,,,,,,,,,,,,,177.82,202.1102141,275.8401323,275.8401323,275.8401323,275.8401323,488,488,589,765,995,995,0,0,0,0,0,0,,,,,,,0,40.82779713,40.82779713,102.0694928,20.41389857,0,0,55.16802647,55.16802647,137.9200662,27.58401323,0,0
7021,702,70,מעלה אדומים נופי סלע צפון,,Jewish,yes,yosh,no,מעלה אדומים,292.6829268,0,0,0,0,0,0,292.6829268,292.6829268,292.6829268,292.6829268,292.6829268,862.5739476,918.5198493,958.7458097,983.3796684,992.5910976,986.7985688,2.947127654,3.138276152,3.27571485,3.359880534,3.391352917,3.371561777,,,,,,,,,,,,,,,,,,,,70.61,82.00393493,83.37499012,84.21252131,84.52520517,84.52442736,452,452,452,452,452,452,0,0,0,0,0,0,,,,,,,0,29.47438246,0,0,54.73813885,0,0,29.58354958,0,0,54.94087779,0,0
7022,702,70,מעלה אדומים נופי סלע מערב,,Jewish,yes,yosh,no,מעלה אדומים,634.1463415,0,0,0,0,0,0,634.1463415,634.1463415,634.1463415,634.1463415,634.1463415,2535.349194,2659.530662,2750.181623,2802.015651,2810.561459,2789.566901,3.998050652,4.193875274,4.336824868,4.418563142,4.432039224,4.39893242,,,,,,,,,,,,,,,,,,,,127.09,148.3970397,151.4867726,153.2487759,153.5373628,153.5358314,1075,1075,1075,1075,1075,1075,0,0,0,0,0,0,,,,,,,0,45.97463278,15.32487759,45.97463278,45.97463278,0,0,46.06074943,15.35358314,46.06074943,46.06074943,0,0
7023,702,70,מעלה אדומים נופי סלע מזרח,,Jewish,yes,yosh,no,מעלה אדומים,341.4634146,0,0,0,0,0,0,341.4634146,341.4634146,341.4634146,341.4634146,341.4634146,1129.265461,1195.800478,1244.269402,1273.482725,1282.57599,1274.397209,3.307134565,3.501987114,3.643931819,3.729485123,3.756115398,3.732163256,,,,,,,,,,,,,,,,,,,,135.98,156.5200317,158.1720387,159.1652283,159.4736473,159.4727519,314,314,314,314,314,314,0,0,0,0,0,0,,,,,,,0,15.91652283,7.958261417,15.91652283,119.3739213,0,0,15.94727519,7.973637596,15.94727519,119.6045639,0,0
7024,702,70,מעלה אדומים נופי סלע דרום,,Jewish,yes,yosh,no,מעלה אדומים,1162.923988,46,0,0,0,0,46,1208.923988,1208.923988,1208.923988,1208.923988,1208.923988,5391.820878,5716.834771,5882.483322,5970.78302,5970.002831,5920.459582,4.63643448,4.728862051,4.865883529,4.938923437,4.93827808,4.897296802,,,,,,,,,,,,,,,,,,,,167.36,200.9140568,206.5599955,209.5610011,209.5563832,209.5538553,1948,1948,1948,1948,1948,1948,0,0,0,0,0,0,,,,,,,0,41.91220022,41.91220022,73.34635038,52.39025027,0,0,41.91077106,41.91077106,73.34384935,52.38846382,0,0
7025,702,70,מחנה ישי מגורים,7021,Jewish,yes,yosh,no,מעלה אדומים,0,,,,1200,1200,2400,0,0,0,1200,2400,0,0,0,0,4200,9360,,,,,3.5,3.9,,,,,,,,,,,,,,,,,,,,0,0,0,0,210,465,,,,,1250,3100,,,,,,,,,,,,,0,0,0,0,0,0,0,47,35.25,58.75,94,,0
7026,702,70,הרחבת נופי סלע צפון,7021,Jewish,yes,yosh,no,מעלה אדומים,0,,194,388,388,,970,0,194,582,970,970,0,0,582,2037,3783,3783,,,3,3.5,3.9,3.9,,,,,,,,,,,,,,,,,,,,0,0,57.36853333,143.5898667,239.5888,239.1088,,,500,1000,1500,1500,,,,,,,,,,,,,,28.71797333,21.53848,35.89746667,57.43594667,,,47.82176,35.86632,59.7772,95.64352,,0
7027,702,70,הרחבת נופי סלע מערב,7021,Jewish,yes,yosh,no,מעלה אדומים,0,,,355,590,236,1181,0,0,355,945,1181,0,0,0,1065,3307.5,4605.9,,,,3,3.5,3.9,,,,,,,,,,,,,,,,,,,,0,0,0,111.4106667,292.3216,307.20928,,,,1000,2040,2040,,,,,,,,,,,,,,22.28213333,16.7116,27.85266667,44.56426667,,,61.441856,46.081392,76.80232,122.883712,,0
7028,702,70,הרחבת נופי סלע מזרח,7021,Jewish,yes,yosh,no,מעלה אדומים,0,,,246,410,164,820,0,0,246,656,820,0,0,0,861,2558.4,3198,,,,3.5,3.9,3.9,,,,,,,,,,,,,,,,,,,,0,0,0,0,51.6176,129.8528,,,,,300,300,,,,,,,,,,,,,,0,0,0,0,,,25.97056,19.47792,32.4632,51.94112,,0
7031,703,70,מעלה אדומים מגדים צפון,,Jewish,yes,yosh,no,מעלה אדומים,916.6666667,0,0,0,0,0,0,916.6666667,916.6666667,916.6666667,916.6666667,916.6666667,3174.823377,3161.60406,3118.370809,3080.540952,3023.39011,2956.259935,3.463443684,3.449022611,3.401859064,3.360590129,3.298243756,3.225010838,,,,,,,,,,,,,,,,,,,,125.52,142.389888,142.3876468,142.3879269,142.3869253,142.386408,50,50,50,50,50,50,0,0,0,0,0,0,,,,,,,0,28.47758538,14.23879269,64.07456711,35.59698173,0,0,28.47728159,14.2386408,64.07388359,35.59660199,0,0
7032,703,70,מעלה אדומים מגדים דרום,,Jewish,yes,yosh,no,מעלה אדומים,314.6454982,0,0,0,0,0,0,314.6454982,314.6454982,314.6454982,314.6454982,314.6454982,1279.35523,1282.594925,1273.040051,1262.560785,1243.004824,1217.551635,4.066021086,4.076317417,4.045950309,4.012645318,3.950492956,3.869598143,,,,,,,,,,,,,,,,,,,,197.69,224.3697893,224.3692939,224.369246,224.3687755,224.3684698,621,621,621,621,621,621,0,0,0,0,0,0,,,,,,,0,44.87384921,44.87384921,67.31077381,67.31077381,0,0,44.87369396,44.87369396,67.31054093,67.31054093,0,0
7033,703,70,מעלה אדומים משואה דרום,,Jewish,yes,yosh,no,מעלה אדומים,797.9150897,0,62,0,0,0,62,797.9150897,859.9150897,859.9150897,859.9150897,859.9150897,3517.257237,3538.5209,3666.462973,3650.499254,3630.896567,3592.025626,4.408059557,4.434708588,4.26375001,4.245185715,4.222389641,4.177186409,,,,,,,,,,,,,,,,,,,,293.61,333.794829,338.1555861,338.148126,338.1479374,338.1469385,182,182,182,182,182,182,0,0,0,0,0,0,,,,,,,0,101.4444378,33.8148126,101.4444378,101.4444378,0,0,101.4440816,33.81469385,101.4440816,101.4440816,0,0
7034,703,70,מעלה אדומים משואה צפון,,Jewish,yes,yosh,no,מעלה אדומים,273.1122924,0,0,0,0,0,0,273.1122924,273.1122924,273.1122924,273.1122924,273.1122924,1110.48034,1113.292395,1104.998764,1095.902762,1078.928187,1056.834819,4.066021086,4.076317417,4.045950309,4.012645318,3.950492956,3.869598143,,,,,,,,,,,,,,,,,,,,83.89,95.26051584,95.2600859,95.2600443,95.25963588,95.25937052,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,19.05200886,28.57801329,38.10401772,9.52600443,0,0,19.0518741,28.57781116,38.10374821,9.525937052,0,0
7035,703,70,מעלה אדומים משואה לא למגורים,,Jewish,yes,yosh,no,מעלה אדומים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,209.72,237.906368,237.906368,237.906368,237.906368,237.906368,437,437,437,437,437,437,0,0,0,0,0,0,,,,,,,0,95.1625472,59.476592,71.3719104,11.8953184,0,0,95.1625472,59.476592,71.3719104,11.8953184,0,0
7036,703,70,מעלה אדומים צמח השדה,,Jewish,yes,yosh,no,מעלה אדומים,1181.303217,112,0,0,0,0,112,1293.303217,1293.303217,1293.303217,1293.303217,1293.303217,4889.879352,5137.908771,5101.004585,5049.163474,4985.786587,4898.875488,4.139393916,3.972702381,3.944167552,3.904083285,3.855079397,3.787878529,,,,,,,,,,,,,,,,,,,,177.82,227.915597,249.2468301,266.2688734,279.4656212,288.35365,605.5,840.2803043,890.4887771,834.3697435,834.3697435,834.3697435,0,0,0,0,0,0,,,,,,,0,26.62688734,79.88066202,106.5075494,53.25377468,0,0,28.835365,86.50609499,115.34146,57.67072999,0,0
7041,704,70,קדר,,Jewish,yes,yosh,no,מטה בנימין,355.2776587,28.82884093,58.34495533,63.17066481,54.032472,67.35250953,271.7294426,384.1064996,442.4514549,505.6221197,559.6545918,627.0071013,1527.693932,1651.657948,1902.541256,2174.175115,2462.480204,2758.831246,4.3,4.3,4.3,4.3,4.4,4.4,3,118.4258862,128.0354999,147.4838183,168.5407066,186.5515306,209.0023671,,,,,,,37.89721425,34.05171466,37.14342338,44.96294099,53.17036864,59.15638146,156.3231005,162.0872145,184.6272417,213.5036476,239.7218992,268.1587485,568.4582138,510.7757198,557.1513506,674.4441149,797.5555296,887.3457218,,,,,,,,,,,,,0,64.05109427,32.02554714,72.59124018,44.96294099,0,0,80.44762456,40.22381228,88.49238702,59.15638146,0,0
7042,704,70,משעולי קידר,,Jewish,yes,yosh,no,מעלה אדומים,0,0,0,0,700,875,1575,0,0,0,700,1575,0,0,0,0,2450,6142.5,,,,,3.5,3.9,5,0,0,0,0,140,315,,,,,,,,,,,,,0,0,0,0,100,310,,0,0,0,800,2000,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,51.4,38.55,64.25,102.8,0,0
7043,704,70,קדר שטח ג'י,,Jewish,yes,yosh,no,מעלה אדומים,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,5,0,0,0,0,0,0,,,,,,,,,,,,,0,25.68,58.92,91.32,269.28,448.98,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,41,0,0.105778867,50,0,0,44.9,67.35,112.25,224.5,0,0
7051,705,70,מישור אדומים,,Jewish,yes,yosh,no,מעלה אדומים,0,0,0,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,5,0,0,0,0,0,0,,,,,,,,,,,,,3127.54,3794.052278,4111.992975,4544.668663,6291.745057,7547.067533,,,,,,,0,0,0,0,0,0,,,,,,,3487,808.6673884,202.1668471,0,47.81924688,0,5742,1378.67138,344.667845,0,81.52551722,0,0
7052,705,70,גבעת המייסדים,,Jewish,yes,yosh,no,מעלה אדומים,68.74146341,0,0,,,450,450,68.74146341,68.74146341,68.74146341,68.74146341,518.7414634,307.7090909,261.1404101,261.1404101,261.387293,261.387293,1815.873716,4.476324414,3.798877666,3.798877666,3.802469136,3.802469136,3.500537057,5,13.74829268,13.74829268,13.74829268,13.74829268,13.74829268,103.7482927,,,,,,,,,,,,,0,0,0,0,0,90,,45.08068331,42.56923073,42.56923073,42.56923073,700,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,,48.4,36.3,60.5,96.8,0,0
7060,706,70,מחנה ענתות,,Jewish,yes,yosh,no,מעלה אדומים,0,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,5,0,0,0,0,0,0,,,,,,,,,,,,,250,250,250,250,250,250,,,,,,,,,,,,,,,,,,,,,,250,,,,,,250,,,0
7061,706,70,מעלה אדומים שטח קיי,,Jewish,yes,yosh,no,מעלה אדומים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,5,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
7062,706,70,מעלה אדומים אי-1 מלונות,,Jewish,yes,yosh,no,מעלה אדומים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,5,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
7063,706,70,"מטעמ מעלה אדומים""",,Jewish,yes,yosh,no,מעלה אדומים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,5,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
7064,706,70,מעלה אדומים אי-1 מגורים,,Jewish,yes,yosh,no,מעלה אדומים,0,0,0,0,480,480,960,0,0,0,480,960,0,0,0,0,1680,3744,,,,,3.5,3.9,5,0,0,0,0,96,192,,,,,,,,,,,,,200,200,200,200,306,435,,0,0,0,554.4,1235.52,0,0,0,0,0,0,,,,,,,0,0,0,200,0,0,0,47,35.25,259,94,0,0
7065,706,70,כביש מעלה אדומים דרום,,Jewish,yes,yosh,no,מעלה אדומים,0,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,5,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7101,710,71,א זעים,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,,,,,,,3979.53172,3883.537098,4152.787466,4422.145801,4693.865844,4950.395736,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7102,710,71,עזרייה,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,,,,,,,20591.76297,20095.04661,21488.26073,22882.03351,24288.02675,25615.41979,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7103,710,71,אבו דיס,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,,,,,,,19388.64873,18920.954,20232.76684,21545.10571,22868.95103,24118.78853,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7104,710,71,דאר סלאח,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,,,,,,,2267.407608,2212.712998,2366.123091,2519.594701,2674.411934,2820.574314,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7211,721,72,ג'והזם,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,,,,,,,22132.82776,25246.36508,27924.03659,30504.0891,32963.23201,35326.83023,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7221,722,72,אל ולג'ה,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,,,,,,,2260.329868,2534.453032,2753.017996,2956.406931,3143.792724,3316.096192,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7222,722,72,בתיר חוסאן,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,,,,,,,11901.32869,13344.67107,14495.48251,15566.38751,16553.03108,17460.26158,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7223,722,72,נחאלין,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,,,,,,,7588.250271,8508.520895,9242.2747,9925.08041,10554.16129,11132.60865,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7231,723,72,תוקוע,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,,,,,,,22082.61115,25033.05017,27711.49908,30318.68579,32800.55896,35168.26964,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7232,723,72,זעתרה,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,,,,,,,15568.56656,17648.66959,19537.01558,21375.12066,23124.87785,24794.1488,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7233,723,72,בית פג'אר,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,,,,,,,27098.42548,30719.02321,34005.85138,37205.23094,40250.83341,43156.34269,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7240,724,72,בית ג'אלא מרכז,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,,,,,,,7908.820445,8680.024293,9249.803755,9754.389481,10184.60317,10545.6023,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7241,724,72,מ.פ עאידא,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,,,,,,,3163.528178,3472.009717,3699.921502,3901.755793,4073.841267,4218.240918,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7242,724,72,אוניברסיטת בית לחם,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,,,,,,,7908.820445,8680.024293,9249.803755,9754.389481,10184.60317,10545.6023,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7243,724,72,קרקפה,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,,,,,,,3163.528178,3472.009717,3699.921502,3901.755793,4073.841267,4218.240918,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7244,724,72,שיכוני בית סאחור,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,,,,,,,3163.528178,3472.009717,3699.921502,3901.755793,4073.841267,4218.240918,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7245,724,72,בית סאחור,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,,,,,,,7908.820445,8680.024293,9249.803755,9754.389481,10184.60317,10545.6023,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7246,724,72,איסטיח,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,,,,,,,7908.820445,8680.024293,9249.803755,9754.389481,10184.60317,10545.6023,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7247,724,72,הנדאזה,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,,,,,,,7908.820445,8680.024293,9249.803755,9754.389481,10184.60317,10545.6023,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7248,724,72,העיר העתיקה בית לחם,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,,,,,,,7908.820445,8680.024293,9249.803755,9754.389481,10184.60317,10545.6023,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7249,724,72,מוקאטעה בית לחם,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,,,,,,,7908.820445,8680.024293,9249.803755,9754.389481,10184.60317,10545.6023,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7250,725,72,ראס בית ג'אלא,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,,,,,,,3163.528178,3472.009717,3699.921502,3901.755793,4073.841267,4218.240918,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7251,725,72,בית ג'אלא,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,,,,,,,7908.820445,8680.024293,9249.803755,9754.389481,10184.60317,10545.6023,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7252,725,72,א-דוחא,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,,,,,,,7908.820445,8680.024293,9249.803755,9754.389481,10184.60317,10545.6023,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7253,725,72,אל-ח'דר,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,,,,,,,7908.820445,8680.024293,9249.803755,9754.389481,10184.60317,10545.6023,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7254,725,72,השוק המרכזי,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7255,725,72,מ.פ דהיישה,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,,,,,,,13708.6221,15045.37544,16032.99318,16907.60843,17653.31216,18279.04398,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7256,725,72,בריכות שלמה,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
