scenario,year,taz,pop,hh,hhsize,empd,empi,empe,emp,school,yeshiva,college,ind,htl,bsn,pub,edu,agr,
base,2030,4503,3766.71,1569.4625,2.4,,,,620.0833299,841.8734074,0,,0,172.4419849,277.5458511,51.42690737,118.6685865,0,
base,2030,4504,5943.01,1917.1,3.1,,,,258.3535949,812.1453777,0,,0,55.48866714,66.58640057,44.39093372,91.88759344,0,
base,2030,4505,3551.675872,1305.728141,2.720073009,,,,886.1819419,0,0,,0,144.4832384,411.0028038,199.0167596,131.67914,0,
base,2030,4506,5834.5,1667,3.5,,,,342.4273531,485.204708,385,,0,76.26979195,55.93118071,158.0139828,52.21239769,0,
base,2030,4507,1170.329371,569.3637931,2.055503679,,,,606.8491897,439.5,0,,0,303.4245948,91.02737845,182.0547569,30.34245948,0,
base,2030,4508,5461.2,1476,3.7,,,,508.9594073,900.5864029,47,,0,46.12078122,138.3623436,169.4830951,154.9931874,0,
base,2030,4601,5464.101017,1735.35007,3.14870245,,,,410.5871027,931.1426585,0,,0,143.8440248,26.85958684,133.8747789,106.0087121,0,
base,2030,4602,1385.585731,493,2.810518724,,,,90.76757194,0,0,,0,24.8287977,0,25.23582717,40.70294706,0,
base,2030,4603,7122.594667,1495.625936,4.762283466,,,,433.2511228,1389.112135,0,,0,105.324104,102.0907249,73.48140902,152.3548849,0,
base,2030,4604,2044.692509,620.9185724,3.293012321,,,,181.6060969,0,0,,0,39.72633373,73.77747682,64.85932028,3.242966079,0,
base,2030,4605,5101.953488,1700.651163,3,,,,279.9965461,972.950679,124,,0,55.60958559,69.51198199,55.60958559,99.2653929,0,
base,2030,4606,0,0,2.858439986,,,,776,0,0,500,0,518.4138853,128.1472523,129.4388624,0,0,
base,2030,4607,1413.359217,463.0285714,3.052423337,,,,508.0337431,863.2171182,0,,0,25.40168716,101.6067486,25.40168716,355.6236202,0,
base,2030,4701,1112.4,309,3.6,,,,300.2325416,35.48739496,0,,30.02325416,75.0581354,105.0813896,15.01162708,15.01162708,60.04650832,
base,2030,4702,2702.7,819,3.3,,,,897.8039239,163.6257107,0,,89.78039239,404.0117658,179.5607848,89.78039239,44.8901962,89.78039239,
base,2030,4703,0,0,,,,,1080,900,0,,100,300,600,20,60,0,
base,2030,4704,2975,850,3.5,,,,180,1150,0,,0,38.12877671,19.78120995,42.03507114,80.0549422,0,
base,2030,4705,5250,1500,3.5,,,,169,1550,0,,0,14.42785402,9.882091794,29.64627538,115.0437788,0,
base,2030,4706,0,0,,,,,0,0,0,,0,0,0,0,0,0,
base,2030,4707,0,0,,,,,0,0,0,,0,0,0,0,0,0,
base,2030,4708,0,0,,,,,0,0,0,,0,0,0,0,0,0,
base,2030,4709,1056,320,3.3,,,,421.8373236,37.81477864,0,,41.96943445,104.9235861,146.8930206,20.98471723,23.12769626,83.93886891,
base,2030,4712,0,,,,,,,,,,,,,,,,
base,2030,4713,0,,,,,,,,,,,,,,,,
base,2030,4714,0,,,,,,,,,,,,,,,,
base,2030,4715,0,0,,,,,1273.3875,,,,,,,,,,
base,2030,4716,0,0,,,,,6125.215,,,4321.951704,,,,,,,
base,2030,4717,800,320,2.5,,,,,,,,,,,,,,
base,2030,4718,0,0,,,,,,,,,,,,,,,
base,2030,4801,0,0,,,,,0,0,0,,0,0,0,0,0,0,
base,2030,4802,0,0,,,,,150.5887547,1238,0,,0,0,0,7.529437737,135.5298793,7.529437737,
base,2030,4803,0,0,,,,,0,0,0,,0,0,0,0,0,0,
base,2030,4804,0,0,,,,,0,0,0,,0,0,0,0,0,0,
base,2030,4805,0,0,,,,,0,0,0,,0,0,0,0,0,0,
base,2030,4901,2873.28259,1139.838244,2.520781,,,,135.7095244,0,0,,0,0,101.7821433,33.9273811,0,0,
base,2030,4902,1811.156173,712.0794571,2.543474826,,,,279.0610037,435.917042,0,,0,40.40981931,80.81963862,80.81963862,77.01190717,0,
base,2030,4903,3789.37594,1304.608956,2.904606719,,,,326.1217606,334.7091398,0,2089.67,0,0,37.07871555,261.4524805,27.59056454,0,
base,2030,4904,1355.468678,526.6616893,2.573699029,,,,588.634041,1024,0,,0,147.1585103,117.7268082,88.29510615,235.4536164,0,
base,2030,4905,5012.144746,2405.727273,2.083421842,,,,781.5519742,1187.494966,0,,0,82.23494824,240.1275775,339.0187084,120.17074,0,
base,2030,4906,3093.313982,1291.2,2.395689267,,,,1590.907026,1089.143612,179,1846.411875,0,237.9718711,163.0757996,79.32395704,1110.535399,0,
base,2030,4907,1245.252683,498.0650124,2.500181005,,,,203.7635859,0,0,,0,188.3538412,3.951479145,11.45826565,0,0,
base,2030,5001,0,0,,,,,17248.0926,0,0,,3909.766166,501.3281247,12641.51,0,195.4883083,0,
base,2030,5002,0,0,,,,,4059.219937,0,0,,1125.389867,84.40424,2788.624157,4.532180223,56.26949333,0,
base,2030,5003,0,0,,,,,0,0,0,,0,0,0,0,0,0,
base,2030,5004,0,0,,,,,60.43977374,0,0,,0,0,0,60.43977374,0,0,
base,2030,5101,3446.350937,780.3407953,4.416469007,,,,280.0006017,306.1089522,303.5491395,,0,0,246.8772908,8.58703633,24.53627453,0,
base,2030,5102,2138.479655,486.2,4.398353877,,,,196.3977084,928.6777183,153.3737417,,0,54.88523099,54.88523099,18.295077,68.33216938,0,
base,2030,5103,4988.550663,929.5,5.366918411,,,,360.0061228,473.2789428,391.5986921,,18.49551812,12.80458954,36.99103656,125.200431,166.5145477,0,
base,2030,5104,6216.495357,963.9605703,6.44891041,,,,582.5171933,549.0286872,1397.842979,,0,229.8739234,73.30116865,151.8974879,127.4446133,0,
base,2030,5105,5804.971907,988.6046669,5.871883981,,,,756.5216026,5516.595922,1174.633936,,0,69.41678877,118.7219712,212.2169289,356.1659137,0,
base,2030,5106,2297.864613,539.2227197,4.261438788,,,,173.5156117,199.7052799,324.8651091,,0,21.11177559,31.66766356,24.63040492,96.10576766,0,
base,2030,5107,2408.215791,495.2048217,4.863070158,,,,1565.281134,878.3651122,219.9928533,,0,618.8265187,306.688228,323.8652509,315.9011365,0,
base,2030,5108,2165.037634,503.0916667,4.303465507,,,,243.0877687,87.02827149,0,,0,57.02058784,124.544968,33.01191911,28.5102938,0,
base,2030,5109,0,0,,,,,0,0,0,,0,0,0,0,0,0,
base,2030,5110,0,0,,,,,725.2874125,1486,0,,0,21.75862237,304.6207132,36.26437062,362.6437062,0,
base,2030,5111,1493.779236,340.0778626,4.392462435,,,,93.41968073,0,238.3251222,,0,9.341968073,9.341968073,14.01295211,60.72279247,0,
base,2030,5112,0,0,,,,,0,0,0,,0,0,0,0,0,0,
base,2030,5201,4894.93112,786.9904206,6.219810296,,,,769.9171194,1003.97457,612.6848376,,0,72.27534344,144.5506869,72.27534344,480.8157456,0,
base,2030,5202,3740.039138,728.8005122,5.131773476,,,,870.5905329,1726.187013,610.2061817,,0,265.5018896,187.7804945,68.58467431,348.7234746,0,
base,2030,5203,5400,1092.585867,4.942403304,,,,1066.753595,514.3948058,1431.598638,,90.45045852,359.8536905,271.3513756,106.3032428,238.7948275,0,
base,2030,5204,1624.232371,300.5612767,5.403997445,,,,669.3378152,0,381.1967601,,60.30592177,362.235776,140.7138175,65.87835207,40.20394785,0,
base,2030,5205,1524,353.1138512,4.315888472,,,,988.8351773,719.8821285,133.8962782,,153.9584061,546.2664971,153.9584061,53.01212539,81.63974264,0,
base,2030,5206,450,111.6308943,4.031142121,,,,1788.722598,0,107.6923785,,89.43612989,53.66167793,1252.105818,393.5189715,0,0,
base,2030,5207,3363.349541,777.0984857,4.328086598,,,,1792.00239,1599.56295,292.1003684,,172.516418,239.3312994,887.0917266,239.3943324,253.668614,0,
base,2030,5208,7173.603132,1258.793873,5.698790949,,,,1044.544843,3367.186483,726.9985185,,48.02178239,144.0653472,336.1524767,181.6807918,334.6244446,0,
base,2030,5209,4459.93215,800.5047707,5.571399839,,,,249.2632041,1951.712738,1371.507455,,0,23.67738623,23.67738623,71.0321587,130.876273,0,
base,2030,5210,3964.963631,754.8485265,5.252661285,,,,843.378317,1498.465998,1088.248202,,0,79.42299002,79.42299002,158.84598,525.6863569,0,
base,2030,5211,2885.660122,490.3228571,5.885224561,,,,494.3556166,1669.02858,1179.853258,,0,148.306685,49.43556166,98.87112332,197.7422466,0,
base,2030,5212,4701.975221,699.9345807,6.717735273,,,,1167.748764,4234.844205,2048.740682,,58.38743818,291.9371909,233.5497527,58.38743818,525.4869436,0,
base,2030,5213,4865.599191,838.6150455,5.801945979,,,,510.5704993,1947.521917,824.0975366,,0,50.26447921,90.57223814,55.27461612,314.4591658,0,
base,2030,5214,2113.830345,328.9090909,6.426792095,,,,956.389383,3620.473846,2052.829617,,0,573.8336298,47.81946915,143.4584074,191.2778766,0,
base,2030,5301,1410.456907,353.9931034,3.984419168,,,,370.8275074,593.7412701,114.4805993,,0,35.81669856,89.5417464,71.63339712,173.8356653,0,
base,2030,5302,3955.843743,847.6,4.667111543,,,,847.1267149,1380.648615,1321.235661,,0,76.87913549,115.3187032,165.9590929,488.9697833,0,
base,2030,5303,6211.220697,1886.785714,3.291958727,,,,680.4697818,1699.443521,369,,0,117.380287,117.380287,104.76882,340.9403878,0,
base,2030,5304,2282.657993,474.0827586,4.814893499,,,,375.1687632,2840.713826,478.5912783,,0,18.75843816,37.51687632,93.79219081,225.1012579,0,
base,2030,5305,7757.484151,1584.65299,4.895383532,,,,1033.657885,2720.290281,910.0935816,,98.93572337,296.8071701,296.8071701,98.93572337,242.1720985,0,
base,2030,5306,4049.349015,791,5.119278148,,,,436.5403326,355.4734707,286.0539858,,0,168.4466546,126.334991,42.11166366,99.64702337,0,
base,2030,5307,692.7909255,192,3.60828607,,,,96.01432627,0,0,,0,77.30632457,0,0,18.7080017,0,
base,2030,5401,0,0,,,,,5423.265953,0,0,,114.2083485,783.940205,4062.79617,393.7962203,68.52500911,0,
base,2030,5402,0,0,,,,,1251.278448,144,0,,267.9234599,153.09912,753.7063079,0,76.54955998,0,
base,2030,5403,0,0,,,,,4269.558842,140,0,,364.3996425,902.4999476,2628.727836,373.9314153,0,0,
base,2030,5404,194.8474478,54,3.60828607,,,,4299.487456,211,0,,475.2486844,712.8730266,2873.741403,166.3370395,71.28730266,0,
base,2030,5405,0,0,,,,,3470.808606,0,56,,242.0412499,467.2842262,2549.697036,151.2757812,60.51031247,0,
base,2030,5406,0,0,,,,,243.5997863,0,0,,85.25992521,0,12.17998932,146.1598718,0,0,
base,2030,5407,0,0,,,,,483.51819,0,0,,99.20933735,11.02325971,329.1925541,44.09303882,0,0,
base,2030,5408,1113.155885,322.8,3.448438306,,,,1296.874382,1558.255422,983,,384.4038622,163.5761116,642.5699358,40.89402789,65.43044462,0,
base,2030,5409,19.65609834,5.7,3.448438306,,,,100.7726765,0,0,,55.42497209,30.23180296,15.11590148,0,0,0,
base,2030,5501,0,0,,,,,483.51819,975,19,,0,0,145.055457,217.5831855,120.8795475,0,
base,2030,5502,4607.18316,856.3558261,5.379986939,,,,629.3781867,1166.596858,681.5899384,,0,30.55995546,61.11991092,30.55995546,507.1383649,0,
base,2030,5503,0,0,,,,,0,0,0,,0,0,0,0,0,0,
base,2030,5504,2110.39713,669,3.154554753,,,,457.2313632,1513,708.7435129,,0,20.79563903,41.59127806,82.9098607,311.9345854,0,
base,2030,5505,3325,805.6565333,4.127068872,,,,321.8957993,240.7566153,680.7135921,,0,62.71973328,109.7595332,47.03979996,102.3767328,0,
base,2030,5506,6231.200411,1383.542623,4.503800828,,,,877.5644412,2594.129201,1615.419551,,0,103.5754855,247.1287462,176.6558689,350.2043405,0,
base,2030,5601,0,0,,,,,12.06550729,0,0,,0,0,12.06550729,0,0,0,
base,2030,5602,0,0,,,,,96.53528207,0,0,,0,73.73549179,0,22.79979028,0,0,
base,2030,5603,0,0,,,,,0,0,0,,0,0,0,0,0,0,
base,2030,5604,0,0,,,,,12.06550729,0,0,,3.619652188,2.413101459,2.413101459,3.619652188,0,0,
base,2030,5605,1108.327284,356.975,3.104775639,,,,60.48039347,0,0,,0,0,0,60.48039347,0,0,
base,2030,5606,1577.6,493,3.2,,,,357.5047826,162.9351981,0,,35.75047826,89.37619564,125.1266739,17.87523913,17.87523913,71.50095651,
base,2030,5701,2019.399824,402.5518846,5.016495764,,,,229.4687275,336.5654309,0,,0,22.13949284,22.13949284,22.13949284,163.0502489,0,
base,2030,5702,849.7430649,130.407767,6.516046433,,,,846.3046742,520,0,,0,253.8914023,84.63046742,84.63046742,423.1523371,0,
base,2030,5703,2747,622.0333425,4.416161984,,,,409.7364267,1046.701689,0,,0,16.85290138,69.07903022,118.4632973,205.3411978,0,
base,2030,5704,1203.407658,351.5151515,3.423487304,,,,255.338681,0,0,,12.76693405,0,68.09031502,108.5189394,65.96249251,0,
base,2030,5705,986.1110228,287.8787879,3.42543829,,,,255.335498,176,25,,0,162.21314,15.01973507,0,78.10262292,0,
base,2030,5706,4089,813.1786575,5.028415296,,,,311.957372,495.9481885,28,,0,58.45906758,58.45906758,87.68860137,107.3506355,0,
base,2030,5707,3887.965964,770,5.049306447,,,,138.5048257,646.9306661,122,,0,42.85509278,25.20887811,12.60443899,57.83641581,0,
base,2030,5708,5221.651855,692.6428479,7.538736408,,,,334.0985598,1826.661442,548.8718309,,0,78.12531011,62.50024809,46.87518607,146.5978155,0,
base,2030,5801,6168.348067,960.4,6.42268645,,,,434.4359669,1505.866506,465.4028457,,0,12.26722813,255.1583417,30.66806977,136.3423273,0,
base,2030,5802,3906.215385,680.1,5.743589744,,,,377.2577152,317.6241738,0,,0,4.407820029,76.4022131,139.5809665,156.8667156,0,
base,2030,5803,3502.2015,907.6,3.85875,,,,322.6331527,789.0243635,0,,0,27.88567446,51.26043099,161.4703576,82.01668959,0,
base,2030,5804,6578.588707,1400.183333,4.69837667,,,,498.2039943,1728.969884,0,,0,111.0669049,40.27301962,50.5263014,296.3377684,0,
base,2030,5805,3643.900534,646.1633057,5.639287315,,,,858.0001136,2941,542.4579037,,0,182.6647154,216.4329283,84.79197166,374.1104982,0,
base,2030,5806,5760.88895,970.5271186,5.935835115,,,,629.2915199,2534.5,2400.374835,,0,56.78558616,56.78558616,118.2212444,397.4991031,0,
base,2030,5807,6459.661956,1118.275,5.776452085,,,,1112.84352,3816.068701,1228.932646,,0,104.7883097,0,188.9787107,819.0764994,0,
base,2030,5901,5058.069495,802.8681738,6.3,,,,500.9355312,1989.788146,367,,0,75.14032968,50.09355312,75.14032968,300.5613187,0,
base,2030,5902,11057.28821,1587.862134,6.963632402,,,,1202.480092,4900,685.5518687,,0,180.3720138,120.2480092,180.3720138,721.4880554,0,
base,2030,5903,3480,550,6.327272727,,,,378.45,1288,580,,0,56.7675,37.845,56.7675,227.07,0,
base,2030,5904,0,0,,,,,0,1760,0,,0,0,0,0,0,0,
base,2030,5905,4542,757,6,,,,493.9425,750,281.604,,0,74.091375,49.39425,74.091375,296.3655,0,
base,2030,5906,1948.4375,290,6.71875,,,,211.8925781,0,347.2961476,,0,31.78388672,21.18925781,31.78388672,127.1355469,0,
base,2030,5907,3250,650,5,,,,353.4375,500,201.5,,0,53.015625,35.34375,53.015625,212.0625,0,
base,2030,6001,0,0,,,,,241.759095,969,0,,0,0,8.3365206,104.2065064,129.216068,0,
base,2030,6002,2831,622.7768763,4.545769292,,,,335.9134596,1281.34443,0,,0,13.36117447,32.63639781,55.62128504,234.2946023,0,
base,2030,6003,3565.044501,810.5,4.398574339,,,,117.1539466,891.9301456,0,,0,49.31038487,3.147471384,11.94072081,52.75536955,0,
base,2030,6004,0,0,,,,,953.1948566,0,0,,0,0,953.1948566,0,0,0,
base,2030,6005,1293.105005,300.4,4.304610535,,,,205.0339743,0,0,,0,7.38861168,68.34465804,24.01298796,105.2877166,0,
base,2030,6006,4256.639502,870.7666667,4.888381314,,,,549.0264512,877.8458931,100,,0,196.671537,98.3357685,60.10788704,193.9112586,0,
base,2030,6007,4868.00699,950.0322759,5.124043797,,,,152.0042897,689.5787709,40,,0,0,42.78715133,12.97941407,96.23772429,0,
base,2030,6008,3731,612.9995943,6.086464061,,,,263.989095,1902,50,,0,52.797819,17.59927309,0,193.5920029,0,
base,2030,6101,3491.375273,524.3741935,6.658175242,,,,274.3886422,908.3454185,357.7178607,,0,50.44548136,25.22274068,20.17819264,178.5422276,0,
base,2030,6102,3114.21364,471.2,6.609112139,,,,209.8280954,1424.799431,525.5418761,,0,65.12424688,22.79348639,4.884318525,117.0260436,0,
base,2030,6201,3537.841307,1068.222222,3.311896377,,,,308.9695333,827.0623623,0,,0,37.26618937,131.0327304,9.617081128,131.0535325,0,
base,2030,6202,0,0,,,,,341.8795475,0,0,,0,10.16775411,0,331.7117934,0,0,
base,2030,6203,593.2032839,206.6284197,2.870869771,,,,31.58234985,0,0,,0,4.737352477,9.474704955,9.474704955,7.895587462,0,
base,2030,6204,0,0,,,,,0,0,0,,0,0,0,0,0,0,
base,2030,6205,2651.958658,773.44,3.42878395,,,,320.0457747,882,0,,0,13.72827387,57.24690169,105.9533449,143.1172542,0,
base,2030,6206,3229.218073,1063.707054,3.03581523,,,,97.58609792,90.63278746,0,,0,0,6.74067876,0,90.84541916,0,
base,2030,6207,3146.488715,955.520331,3.292958416,,,,114.3599902,529.5715717,0,,0,0,0,43.96645641,70.3935338,0,
base,2030,6208,1966.254435,454.2,4.329049836,,,,33.92425794,152.195795,0,,11.30808597,0,22.61617197,0,0,0,
base,2030,6209,2604.806363,785.4978116,3.316121731,,,,107.4515157,85,0,,0,18.63954864,33.98976518,0,54.8222019,0,
base,2030,6210,971.6744747,271.0602529,3.584717656,,,,75.82817797,0,0,,5.416298394,10.83259686,59.57928271,0,0,0,
base,2030,6211,5003.558667,1581,3.164806241,,,,387.5294242,996.2774656,0,,0,44.22796621,97.50256234,68.35231168,177.446584,0,
base,2030,6301,2210.389072,601.2704562,3.676197706,,,,241.9228189,67,0,,0,0,10.80012581,43.20050348,187.9221896,0,
base,2030,6302,1686.05932,482.6,3.493699379,,,,262.1784455,301.1166266,0,,0,0,39.02842354,134.2148774,88.93514462,0,
base,2030,6303,3911.828089,1254.2,3.118982689,,,,188.234415,408,0,,0,9.41172075,94.1172075,37.646883,47.05860375,0,
base,2030,6304,3828.4854,978.2625862,3.913555986,,,,178.0793594,866.8218123,0,,0,65.94078698,54.95065582,0,57.18791661,0,
base,2030,6305,2003.656084,551.7262436,3.631612792,,,,310.9507777,447.8053329,0,,0,0,170.4983345,43.32334726,97.12909593,0,
base,2030,6306,2767.343547,829.4240955,3.336463893,,,,638.8972971,267,0,,24.91947085,24.91947085,46.72400806,277.5649686,264.7693788,0,
base,2030,6307,1562.654192,468.3563923,3.336463893,,,,438.3036081,53,0,,0,262.9821648,131.4910824,43.83036081,0,0,
base,2030,6308,2803.469417,771.9626453,3.631612792,,,,188.8808059,626.558902,0,,0,27.34504569,27.34504569,63.80510662,70.38560786,0,
base,2030,6309,2603.865264,714.5818916,3.643900433,,,,286.1087338,746,20,,0,71.52718346,100.1380568,57.22174677,57.22174677,0,
base,2030,6310,1320,345,3.826086957,,,,108.8394317,397.4948697,0,,0,17.8098876,33.69438195,9.626966271,47.7081959,0,
base,2030,6401,38009.65135,7309.548337,5.2,,,,1124.611164,1542.014085,0,,51.97315465,311.8389279,207.8926186,207.8926186,345.013844,0,
base,2030,6402,24342.12786,4681.178435,5.2,,,,1220.009948,987.5991331,0,,0,269.2772889,161.5663733,161.5663733,627.5999123,0,
base,2030,6403,7718.865179,1484.39715,5.2,,,,300.9467673,3791.747938,0,,21.77414673,32.6612201,21.77414673,32.6612201,192.0760336,0,
base,2030,6501,0,0,,,,,0,0,0,,0,0,0,0,0,0,
base,2030,6502,7918.69162,1885.402767,4.2,,,,719.1421281,6892,0,,0,193.7058075,195.3225738,38.84204993,291.2716968,0,
base,2030,6503,3553.650778,846.1073282,4.2,,,,340.9872514,1065.351062,0,,12.17673733,100.8929676,73.06042483,50.89056542,103.9665563,0,
base,2030,6504,255.0551871,60.7274255,4.2,,,,400,0,0,,0,60,260,80,,0,
base,2030,6505,6665.087032,1586.925484,4.2,,,,311.0063792,1049.084769,0,,0,9.347017547,35.05131601,23.36754407,243.2405015,0,
base,2030,6506,5751.035182,1380.094091,4.167132676,,,,599.1658422,1564.987327,0,,0,102.3150649,285.5618455,78.55882071,132.7301111,0,
base,2030,6507,6503.407137,1625.851784,4,,,,667.4930137,663.1424548,0,,46.37647412,100.7525852,83.86446285,316.4054596,120.0940318,0,
base,2030,6508,5621.580283,1405.395071,4,,,,498.656494,1664.934829,0,,0,65.94007203,43.96004802,43.96004802,344.796326,0,
base,2030,6509,6411.298496,1602.824624,4,,,,290.1118888,2179.167593,0,,13.37217461,53.48869844,40.11652383,26.74434922,156.3901427,0,
base,2030,6510,1424.759456,356.1898639,4,,,,189.3007289,1642.454,0,,9.465036446,28.39510934,28.39510934,28.39510934,94.65036446,0,
base,2030,6511,770.0071632,183.3350389,4.2,,,,2570.951253,0,0,,65.1711251,234.4365239,2271.343604,0,0,0,
base,2030,6601,7517.059923,1879.264981,4,,,,698.0131992,2044.008201,0,,0,28.58649813,96.58403846,289.3928724,283.4497902,0,
base,2030,6602,3527.76607,881.9415175,4,,,,185.2626647,1989,0,,0,27.78939971,27.78939971,46.31566619,83.36819913,0,
base,2030,6603,5096.20215,1274.050538,4,,,,266.9073884,822.3770684,0,,14.86378623,102.695251,70.26517168,10.81002652,68.273153,0,
base,2030,6604,2915.10383,728.7759574,4,,,,528.8779158,792.6631149,0,,0,57.88770393,79.68646164,359.6162045,31.68754576,0,
base,2030,6605,1213.866068,303.466517,4,,,,317.0980629,2806.083,0,3472.875,0,24.11472544,30.7256505,118.871318,143.386369,0,
base,2030,6606,4816.991998,1204.247999,4,,,,162.5849439,0,0,,8.129247193,32.51698877,32.51698877,56.90473035,32.51698877,0,
base,2030,6607,5849.377439,1462.34436,4,,,,349.6263844,141,0,,0,23.10348847,37.32206983,164.6147725,124.5860536,0,
base,2030,6608,0,0,,,,,0,0,0,,0,0,0,0,0,0,
base,2030,6609,8906.608589,2226.652147,4,,,,1554.745299,2421.848593,0,,0,263.6801059,401.1951509,572.3499392,317.5201034,0,
base,2030,6610,1208.618562,302.1546406,4,,,,124.33496,3744,0,,0,0.389509403,6.232149807,17.60939419,100.1039066,0,
base,2030,6701,0,0,,,,,1429,0,0,,1429,0,0,0,0,0,
base,2030,6702,0,0,,,,,1507.89762,0,0,,1339.217547,129.2483679,39.43170522,0,0,0,
base,2030,6703,0,0,,,,,7833.527303,644,0,,7589.409633,244.1176705,0,0,0,0,
base,2030,6704,490.1353843,130,3.770272187,,,,729.5423015,0,0,,44.62387444,101.2845859,101.2845859,129.6149416,352.7343138,0,
base,2030,6705,603.2435499,160,3.770272187,,,,,,,,,,,,,,
